path_id,surplus_bin,final_target_kg,final_inventory_kg,final_surplus_kg,first_positive_inventory_hour,first_25pct_target_hour,first_50pct_target_hour,first_75pct_target_hour,first_100pct_target_hour,stable_100pct_target_hour,arrival_stage,final_intensity,final_location,peak_observed_operating_intensity,max_hypothetical_target_from_observed_operating_states_kg,hypothetical_target_drop_to_final_kg,operating_location_changed,risk_later_weakened_signal,HTT_last24h_kg,mechanism_signal_count,mechanism_signals,interpretation_limit,total_inventory_minus24h_kg,inventory_minus_target_minus24h_kg,production_minus24h_kg,HTT_minus24h_kg,ordinary_shortage_minus24h_kg,storm_intensity_minus24h,storm_location_minus24h,system_electrolyzer_utilization_minus24h,inventory_site1_minus24h_kg,gap_site1_minus24h_kg,inventory_site2_minus24h_kg,gap_site2_minus24h_kg,inventory_site3_minus24h_kg,gap_site3_minus24h_kg,inventory_site4_minus24h_kg,gap_site4_minus24h_kg,total_inventory_minus16h_kg,inventory_minus_target_minus16h_kg,production_minus16h_kg,HTT_minus16h_kg,ordinary_shortage_minus16h_kg,storm_intensity_minus16h,storm_location_minus16h,system_electrolyzer_utilization_minus16h,inventory_site1_minus16h_kg,gap_site1_minus16h_kg,inventory_site2_minus16h_kg,gap_site2_minus16h_kg,inventory_site3_minus16h_kg,gap_site3_minus16h_kg,inventory_site4_minus16h_kg,gap_site4_minus16h_kg,total_inventory_minus8h_kg,inventory_minus_target_minus8h_kg,production_minus8h_kg,HTT_minus8h_kg,ordinary_shortage_minus8h_kg,storm_intensity_minus8h,storm_location_minus8h,system_electrolyzer_utilization_minus8h,inventory_site1_minus8h_kg,gap_site1_minus8h_kg,inventory_site2_minus8h_kg,gap_site2_minus8h_kg,inventory_site3_minus8h_kg,gap_site3_minus8h_kg,inventory_site4_minus8h_kg,gap_site4_minus8h_kg,total_inventory_minus4h_kg,inventory_minus_target_minus4h_kg,production_minus4h_kg,HTT_minus4h_kg,ordinary_shortage_minus4h_kg,storm_intensity_minus4h,storm_location_minus4h,system_electrolyzer_utilization_minus4h,inventory_site1_minus4h_kg,gap_site1_minus4h_kg,inventory_site2_minus4h_kg,gap_site2_minus4h_kg,inventory_site3_minus4h_kg,gap_site3_minus4h_kg,inventory_site4_minus4h_kg,gap_site4_minus4h_kg,total_inventory_t0h_kg,inventory_minus_target_t0h_kg,production_t0h_kg,HTT_t0h_kg,ordinary_shortage_t0h_kg,storm_intensity_t0h,storm_location_t0h,system_electrolyzer_utilization_t0h,inventory_site1_t0h_kg,gap_site1_t0h_kg,inventory_site2_t0h_kg,gap_site2_t0h_kg,inventory_site3_t0h_kg,gap_site3_t0h_kg,inventory_site4_t0h_kg,gap_site4_t0h_kg
305,50-100 kg,58.1956878969,108.622481134,50.4267932376,-31,-31,-31,-31,-31,-31,4,3,5,2,0,-58.1956878969,True,False,0,2,EARLY_INVENTORY_BUILD_SIGNAL;LOCATION_CHANGED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,183.311793238,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,182.014475204,123.818787307,0,0,0,2,7,0,67.5324378844,0,50.3037901125,0,28.6029194459,0,35.5753277609,0,147.633409272,89.4377213752,11.115,0,0,2,6,0.74025974026,55.6945570449,0,41.6081379386,0,20.9821334423,0,29.3485808462,0,141.458470862,83.262782965,0,0,0,2,7,0,53.3672043028,0,40.0553429076,0,19.9910104569,0,28.0449131946,0,108.622481134,50.4267932376,0,0,0,2,7,0,40.8553559616,0,28.9621752057,0,17.0176415006,0,21.7873084666,0
308,100-200 kg,180.836278269,348.335327327,167.499049059,-31,-31,-31,-31,-30,-30,4,3,4,3,180.565756528,-0.27052174083,True,False,40.9946171439,2,LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,60.6712028657,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,182.014475204,1.17819693502,0,0,0,2,5,0,67.5324378844,3.3453016791,50.3037901125,0,28.6029194459,0,35.5753277609,3.70132720443,267.226255465,86.3899771962,15.015,10.6465837198,0.465470548409,3,2,1,139.69004093,0,47.8246768322,0,19.2413731368,3.66996571987,60.4701645661,0,321.111317055,140.275038786,15.015,0,0,3,5,1,160.762688188,0,65.2143431803,0,24.2677887721,0,70.8664969144,0,348.335327327,167.499049059,15.015,0,0,3,5,1,171.650839847,0,69.7211754785,0,30.6544198158,0,76.3088921864,0
370,100-200 kg,58.1956878969,235.39111398,177.195426083,-31,-31,-31,-31,-31,-31,4,3,5,3,180.836278269,122.640590372,True,True,22.7795090335,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,183.311793238,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,184.939475204,126.743787307,0,0,0,2,1,0,67.5324378844,0,50.3037901125,0,28.6029194459,0,38.5003277609,0,150.558409272,92.3627213752,11.115,0,0,2,3,0.74025974026,55.6945570449,0,41.6081379386,0,20.9821334423,0,32.2735808462,0,206.770823604,148.575135707,15.015,0,0.465470548409,3,4,1,92.09502387,0,40.9542029086,0,21.2726414223,0,52.4489554029,0,235.39111398,177.195426083,15.015,0,0,3,4,1,104.379455632,0,45.4610352068,0,27.659272466,0,57.8913506749,0
388,50-100 kg,180.565756528,277.503409272,96.9376527441,-31,-31,-31,-31,-30,-6,4,3,2,3,180.565756528,2.84217094304e-13,True,False,36.5132996988,2,LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,60.9417246066,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,6.77945909854,184.939475204,4.37371867585,0,0,0,2,2,0,67.5324378844,16.7483548688,50.3037901125,0,28.6029194459,0,38.5003277609,17.1414398043,157.383409272,-23.1823472559,15.015,0,0,2,4,1,55.6945570449,28.5862357084,45.5081379386,0,20.9821334423,0.0226673080258,35.1985808462,20.4431867189,217.443409272,36.8776527441,15.015,8.64787109714,1.54554668825,3,2,1,87.742428142,0,61.1081379386,0,21.6942623452,0,46.8985808462,8.74318671891,277.503409272,96.9376527441,15.015,27.8654286017,12.6236463422,3,2,1,139.007856744,0,48.8427093369,0,31.0542623452,0,58.5985808462,0
390,>200 kg,11.1833565999,513.042409557,501.859052957,-39,-39,-39,-39,-39,-39,5,4,7,4,189.355321264,178.171964664,True,True,51.1226031957,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",302.134475204,290.951118604,15.015,0,0,3,3,1,114.332437884,0,81.5037901125,0,47.3229194459,0,58.9753277609,0,371.306343625,360.122987025,15.015,0,0,4,6,1,144.37719252,0,104.008137939,0,49.6974323196,0,73.2235808462,0,452.415415487,441.232058887,15.015,0,0,4,7,1,215.025423761,0,116.470419918,0,31.8572633418,0,89.0623084666,0,486.293035862,475.109679263,15.015,0,0,4,7,1,228.054739942,0,138.138172706,0,25.0009470263,0,95.0991761878,0,513.042409557,501.859052957,15.015,0,0,4,7,1,239.352505683,0,144.514570222,0,30.0000058904,0,99.1753277609,0
401,>200 kg,156.407515605,448.53188923,292.124373625,-31,-31,-31,-31,-31,-31,4,3,3,3,180.565756528,24.1582409231,True,True,30.42025622,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,85.0999655297,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,302.134475204,145.726959599,15.015,0,0,3,3,1,114.332437884,0,81.5037901125,0,47.3229194459,0,58.9753277609,0,367.422817367,211.015301762,15.015,0,0,3,5,1,143.444557045,0,104.008137939,0,46.7465415374,0,73.2235808462,0,421.307878957,264.900363352,15.015,30.42025622,0,3,2,1,164.517204303,0,118.055342908,0,24.6951623319,0,114.040169415,0,448.53188923,292.124373625,15.015,0,0,3,2,1,175.405355962,0,122.562175206,0,31.0817933756,0,119.482564687,0
403,100-200 kg,374.764778406,499.00728354,124.242505134,-31,-31,-30,-19,-10,-10,4,4,1,4,423.861526765,49.0967483594,True,True,186.864390766,3,RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,-133.257297271,8.775,0,0,2,4,0.584415584416,90.0053559616,67.1011298892,64.9621752057,0,37.6776415006,0,48.8623084666,86.9694305905,302.134475204,-72.630303202,15.015,8.41241787245,0,3,2,1,210.579215335,0,31.9823405003,17.9316010107,0.597591607859,31.3150203791,58.9753277609,76.8564112962,416.802409557,42.0376311507,15.015,0,1.54554668825,4,5,1,218.700259462,0,87.9016222803,0,27.8252000528,4.08741193411,82.3753277609,53.4564112962,471.469671737,96.7048933315,15.015,0,0.260733530332,4,4,1,239.77290672,0,72.117414122,0,36.1940770674,0,123.385273827,12.4464652297,499.00728354,124.242505134,15.015,0,0,4,4,1,229.399078436,0,76.6242464201,0,41.7354437384,0,151.248514946,0
413,100-200 kg,142.923283799,255.790831907,112.867548108,-31,-31,-31,-31,-31,-9,4,3,1,3,180.565756528,37.6424727289,True,True,12.7338770584,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,98.5841973354,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,5.68863150142,184.939475204,42.0161914047,0,0,0,2,2,0,67.5324378844,0,50.3037901125,0,28.6029194459,0,38.5003277609,16.0506122071,163.233409272,20.310125473,15.015,0,0,2,3,1,61.5445570449,2.27993059915,45.5081379386,0,20.9821334423,0,35.1985808462,19.3523591218,219.35307961,76.4297958113,15.015,0,0.260733530332,3,2,1,83.5481453996,0,53.0090602167,0,23.1634160893,0,59.6324579046,0,255.790831907,112.867548108,15.015,0,0,3,2,1,101.176649598,0,57.5158925149,0,29.550047133,0,67.5482426609,0
422,100-200 kg,156.407515605,272.802409557,116.394893952,-39,-39,-39,-39,-39,-39,5,3,3,3,0,-156.407515605,True,False,0,2,EARLY_INVENTORY_BUILD_SIGNAL;LOCATION_CHANGED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",182.014475204,25.606959599,0,0,0,2,7,0,67.5324378844,2.82242946937,50.3037901125,0,28.6029194459,0,35.5753277609,3.54754457604,251.186343625,94.77882802,15.015,0,0,3,6,1,96.6445570449,0,72.8081379386,0,31.9100677951,0,49.8235808462,0,332.295415487,175.887899882,15.015,0,0,3,7,1,128.605355962,0,91.3621752057,0,46.6655758533,0,65.6623084666,0,306.113035862,149.705520258,0,0,0,2,5,0,118.234672143,0,85.927392597,0,41.9517949346,0,59.9991761878,0,272.802409557,116.394893952,0,0,0,2,5,0,106.132437884,0,76.7037901125,0,37.5908537987,0,52.3753277609,0
426,>200 kg,189.355321264,452.415415487,263.060094223,-31,-31,-31,-31,-30,-30,4,4,6,3,180.565756528,-8.78956473591,True,False,48.423265849,3,EARLY_INVENTORY_BUILD_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,52.1521598706,8.775,0,0,2,4,0.584415584416,90.0053559616,15.8247072385,64.9621752057,0,37.6776415006,0,48.8623084666,0,302.134475204,112.77915394,15.015,0,0,3,2,1,114.332437884,0,81.5037901125,0,47.3229194459,0,58.9753277609,0,371.306343625,181.951022361,15.015,3.47707757168,0,3,2,1,143.444557045,0,100.531060367,0,54.1071453668,0,73.2235808462,0,425.191405215,235.836083951,15.015,0,0,3,3,1,164.517204303,0,109.381847795,0,29.431967697,0,121.86038542,0,452.415415487,263.060094223,15.015,6.70571605205,0,3,3,1,168.69963991,0,113.888680093,0,35.8185987406,0,134.008496744,0
446,50-100 kg,156.407515605,228.742481134,72.3349655297,-31,-31,-31,-31,-31,-7,4,3,3,3,0,-156.407515605,True,False,22.0532950375,2,LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,85.0999655297,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,182.014475204,25.606959599,0,0,0,2,6,0,67.5324378844,2.82242946937,50.3037901125,0,28.6029194459,0,35.5753277609,3.54754457604,147.633409272,-8.77410633274,11.115,0,0,2,4,0.74025974026,55.6945570449,14.6603103089,40.574647119,0,22.015624262,0.895754746982,29.3485808462,9.77429149069,201.518470862,45.1109552571,15.015,0,0,3,6,1,76.7672043028,0,43.4998292156,0,23.9838433523,0,57.2675939911,0,228.742481134,72.3349655297,15.015,0,0,3,6,1,91.152479383,0,48.0066615138,0,26.8733509746,0,62.7099892631,0
451,50-100 kg,180.836278269,241.417481134,60.5812028657,-31,-31,-31,-31,-30,-6,4,3,4,3,58.1956878969,-122.640590372,True,False,27.191201666,2,LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,60.6712028657,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,182.014475204,1.17819693502,0,0,0,2,3,0,67.5324378844,3.3453016791,50.3037901125,0,28.6029194459,0,35.5753277609,3.70132720443,160.308409272,-20.5278689967,15.015,0,0,2,1,1,61.5445570449,9.33318251864,45.5081379386,2.26240694465,20.9821334423,1.92920541433,32.2735808462,7.00307411909,214.193470862,33.3571925931,15.015,0,0,3,5,1,92.2098424673,0,43.6153732787,4.15517160455,18.0997784198,4.81156043688,60.268476696,0,241.417481134,60.5812028657,15.015,0,0,3,5,1,103.097994126,0,48.1222055769,0,24.4864094635,0,65.7108719681,0
479,50-100 kg,180.565756528,238.591386078,58.0256295504,-47,-47,-47,-47,-46,-5,6,3,2,3,180.836278269,0.27052174083,True,True,7.36977632057,3,RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",160.308409272,-20.2573472559,15.015,0,0,2,3,1,61.5445570449,22.7362357084,45.5081379386,0,20.9821334423,0.0226673080258,32.2735808462,23.3681867189,225.037481134,44.4717246066,8.775,0,0,2,2,0.584415584416,93.5053559616,0,52.3621752057,0,31.0576415006,0,48.1123084666,7.52945909854,169.419517657,-11.1462388706,0.95004245352,0,0,2,2,0.0632728906773,71.0324378844,13.2483548688,36.2196707109,0,23.4670388476,0,38.7003702144,16.9413973507,191.687769161,11.1220126328,13.7224310439,0,0,3,4,0.913914821439,80.0028508837,4.27794186951,39.1017156553,0,24.472413032,0,48.1107895897,7.53097797547,238.591386078,58.0256295504,15.015,0,0,3,4,1,100.144557045,0,52.8383616181,0,27.4924457729,0,58.1160216425,0
509,100-200 kg,142.923283799,251.186343625,108.263059826,-23,-23,-23,-23,-23,-23,3,3,1,3,156.407515605,13.4842318057,True,True,39.7208986291,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",,,,,,,,,,,,,,,,,241.507481134,98.5841973354,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,5.68863150142,182.014475204,39.0911914047,0,0,0,2,2,0,67.5324378844,0,50.3037901125,0,28.6029194459,0,35.5753277609,18.9756122071,204.282726707,61.3594429082,13.7224310439,0,0,3,3,0.913914821439,88.1962159843,0,47.2951823369,0,17.1966699536,0,51.5946584324,2.95628153568,251.186343625,108.263059826,15.015,0,0,3,3,1,124.589146035,0,44.7806044101,0,20.2167026945,0,61.5998904852,0
558,>200 kg,58.1956878969,282.406654354,224.210966458,-39,-39,-39,-39,-39,-39,5,3,5,3,156.407515605,98.2118277079,True,True,25.2158909584,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",184.939475204,126.743787307,0,0,0,2,1,0,67.5324378844,0,50.3037901125,0,28.6029194459,0,38.5003277609,0,157.383409272,99.1877213752,15.015,0,0,2,4,1,55.6945570449,0,45.5081379386,0,20.9821334423,0,35.1985808462,0,199.306742208,141.111054311,0,0,0,2,1,0,81.8053559616,0,43.0114362792,0,26.3776415006,0,48.1123084666,0,243.555046402,185.359358505,15.015,0,1.86188219364,3,3,1,117.393746375,0,41.0324163505,0,31.0238605818,0,54.1050230947,0,282.406654354,224.210966458,15.015,0,3.72376438727,3,3,1,153.82124692,0,47.408813866,0,22.9954189008,0,58.1811746677,0
559,>200 kg,11.1833565999,453.773522359,442.590165759,-31,-31,-31,-31,-31,-31,4,4,7,4,189.355321264,178.171964664,True,True,101.469105953,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,230.324124535,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,302.134475204,290.951118604,15.015,2.15141660421,0,3,6,1,160.354816682,0,81.5037901125,0,1.30054064822,0,58.9753277609,0,369.374773715,358.191417115,15.015,0,0,3,4,1,189.466935843,0,79.382776004,0,27.3014810217,0,73.2235808462,0,424.812630335,413.629273735,15.015,4.57574255252,0.621118012422,4,6,1,205.770859311,0,94.982776004,0,40.2461005888,0,83.8128944319,0,453.773522359,442.590165759,15.015,0,0,4,6,1,184.24575693,0,133.639744092,0,46.6327316325,0,89.2552897039,0
568,>200 kg,156.407515605,452.415415487,296.007899882,-31,-31,-31,-31,-31,-31,4,3,3,3,156.407515605,-1.13686837722e-13,True,False,33.6557762771,3,EARLY_INVENTORY_BUILD_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,85.0999655297,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,302.134475204,145.726959599,15.015,0,0,3,1,1,114.332437884,0,81.5037901125,0,47.3229194459,0,58.9753277609,0,371.306343625,214.89882802,15.015,0,0,3,3,1,145.794057411,0,104.008137939,0,48.2805674294,0,73.2235808462,0,425.191405215,268.78388961,15.015,0,0,3,1,1,166.866704668,0,118.055342908,0,25.3431685325,0,114.926189106,0,452.415415487,296.007899882,15.015,0,0,3,1,1,177.754856327,0,122.562175206,0,31.7297995762,0,120.368584378,0
569,>200 kg,180.565756528,470.081274945,289.515518417,-39,-39,-39,-39,-38,-38,5,3,2,3,180.565756528,2.84217094304e-13,True,False,68.2623868501,3,EARLY_INVENTORY_BUILD_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",302.134475204,121.568718676,15.015,0,0,3,6,1,114.332437884,0,81.5037901125,0,47.3229194459,0,58.9753277609,0,371.306343625,190.740587097,15.015,3.47707757168,0,3,2,1,143.444557045,0,100.531060367,0,54.1071453668,0,73.2235808462,0,450.075415487,269.509658959,12.675,0,0,3,5,0.844155844156,175.405355962,0,146.055641457,0,39.5521096017,0,89.0623084666,0,471.083035862,290.517279335,6.825,14.6417496817,0,3,3,0.454545454545,167.942922461,0,156.220858849,0,37.1783286829,0,109.740925869,0,470.081274945,289.515518417,15.015,2.17738166163,0,3,3,1,166.309553591,0,133.801622252,0,32.9800058854,0,136.990093216,0
583,100-200 kg,58.1956878969,251.186343625,192.990655728,-23,-23,-23,-23,-23,-23,3,3,5,3,180.836278269,122.640590372,True,True,46.9774310328,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",,,,,,,,,,,,,,,,,241.507481134,183.311793238,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,182.014475204,123.818787307,0,0,0,2,5,0,67.5324378844,0,50.3037901125,0,28.6029194459,0,35.5753277609,0,204.282726707,146.08703881,13.7224310439,0,0,3,4,0.913914821439,107.566668803,0,36.7384814649,0,20.1592276455,0,39.8183487934,0,251.186343625,192.990655728,15.015,0,0,3,4,1,127.708374965,0,34.5615143145,0,23.1792603864,0,65.7371939594,0
611,>200 kg,58.1956878969,452.415415487,394.21972759,-31,-31,-31,-31,-31,-31,4,3,5,3,180.565756528,122.370068631,True,True,41.4183842541,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,183.311793238,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,302.134475204,243.938787307,15.015,0,0,3,1,1,114.332437884,0,81.5037901125,0,47.3229194459,0,58.9753277609,0,371.306343625,313.110655728,15.015,3.47707757168,0,3,2,1,143.444557045,0,100.531060367,0,54.1071453668,0,73.2235808462,0,425.191405215,366.995717318,15.015,0,0,3,1,1,164.517204303,0,114.578265336,0,24.5347156989,0,121.561219877,0,452.415415487,394.21972759,15.015,0,0,3,1,1,175.405355962,0,119.085097634,0,30.9213467426,0,127.003615149,0
632,100-200 kg,395.525364721,552.355956189,156.830591468,-39,-39,-37,-25,-14,-14,5,4,2,4,386.76593055,-8.75943417116,True,False,73.3456263095,2,LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",302.134475204,-93.3908895176,15.015,0,0,3,2,1,114.332437884,53.9890610069,81.5037901125,0,47.3229194459,0,58.9753277609,73.5833618424,371.306343625,-24.2190210966,15.015,0,0,4,3,1,143.444557045,24.8769418464,106.921386235,0,47.716819499,0,73.2235808462,59.335108757,452.415415487,56.8900507659,15.015,0,0,4,3,1,175.405355962,0,116.726236811,0,29.7274095722,4.63966338597,130.556413142,2.00227646127,503.819614503,108.294249781,15.015,0,3.0925444568,4,1,1,217.120859666,0,126.891454203,0,37.4421454164,0,122.365155217,10.1935343861,552.355956189,156.830591468,15.015,10.6227696332,7.19720480954,4,1,1,251.1436293,0,122.645082085,0,44.502089587,0,134.065155217,0
641,>200 kg,11.1833565999,354.69588895,343.51253235,-31,-31,-31,-31,-31,-31,4,4,7,4,11.1833565999,-3.5527136788e-14,True,False,40.8441058352,3,EARLY_INVENTORY_BUILD_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,230.324124535,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,182.014475204,170.831118604,0,0,0,2,5,0,67.5324378844,0,50.3037901125,0,28.6029194459,0,35.5753277609,0,251.186343625,240.002987025,15.015,0,0,3,7,1,118.542611022,0,72.8081379386,0,10.0120138176,0,49.8235808462,0,308.702425608,297.519069008,15.015,0,0.726204078741,4,7,1,147.010974758,0,67.9092910499,0,22.2312267824,0,71.5509330179,0,354.69588895,343.51253235,15.015,0,8.00679366486,4,7,1,170.410974758,0,72.416123348,0,28.6178578261,0,83.2509330179,0
663,>200 kg,142.923283799,452.415415487,309.492131688,-31,-31,-31,-31,-31,-31,4,3,1,3,180.565756528,37.6424727289,True,True,44.9461882773,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,98.5841973354,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,5.68863150142,302.134475204,159.211191405,15.015,0,0,3,2,1,114.332437884,0,81.5037901125,0,47.3229194459,0,58.9753277609,0,371.306343625,228.383059826,15.015,0,0,3,5,1,143.444557045,0,104.008137939,0,50.6300677951,0,73.2235808462,0,425.191405215,282.268121416,15.015,0,0,3,3,1,164.517204303,0,109.381847795,0,29.431967697,0,121.86038542,0,452.415415487,309.492131688,15.015,6.70571605205,0,3,3,1,168.69963991,0,113.888680093,0,35.8185987406,0,134.008496744,0
684,100-200 kg,180.565756528,296.682409557,116.116653029,-23,-23,-23,-23,-22,-22,3,3,2,3,180.565756528,2.84217094304e-13,True,False,44.2330858302,2,LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",,,,,,,,,,,,,,,,,241.507481134,60.9417246066,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,6.77945909854,182.014475204,1.44871867585,0,0,0,2,6,0,67.5324378844,16.7483548688,50.3037901125,0,28.6029194459,0,35.5753277609,20.0664398043,240.781906248,60.2161497198,13.7224310439,0,5.21888439962,3,2,0.913914821439,127.216795371,0,26.5645033651,0,36.6703504898,0,50.3302570215,5.31151054368,296.682409557,116.116653029,15.015,4.89379908276,1.54554668825,3,2,1,155.510594454,0,42.1645033651,0,36.9770547159,0,62.0302570215,0
