path_id,path_type,relative_hour,valid,origin_inventory_available,total_surplus_kg,total_site_shortfall_kg,aggregate_htt_capacity_remaining,aggregate_htt_used_remaining,aggregate_htt_slack_remaining,destination_headroom_total,minimum_required_redistribution_kg,optimistic_redistributable_kg,origin_inventory_limit_flag,aggregate_capacity_limit_flag,destination_headroom_limit_flag,timing_limit_flag,not_identifiable_flag,optimistic_recoverable_flag,final_no_future_HTT_inventory_total_kg,remaining_actual_production_kg,remaining_actual_served_demand_kg,remaining_ordinary_demand_kg,remaining_observed_shortage_kg,source_availability_is_monotone,reason,site1_origin_inventory_available_at_cutoff_kg,site1_origin_inventory_available_final_hour_kg,site1_shortfall_at_cutoff_kg,site1_shortfall_final_hour_kg,site1_destination_headroom_final_hour_kg,site2_origin_inventory_available_at_cutoff_kg,site2_origin_inventory_available_final_hour_kg,site2_shortfall_at_cutoff_kg,site2_shortfall_final_hour_kg,site2_destination_headroom_final_hour_kg,site3_origin_inventory_available_at_cutoff_kg,site3_origin_inventory_available_final_hour_kg,site3_shortfall_at_cutoff_kg,site3_shortfall_final_hour_kg,site3_destination_headroom_final_hour_kg,site4_origin_inventory_available_at_cutoff_kg,site4_origin_inventory_available_final_hour_kg,site4_shortfall_at_cutoff_kg,site4_shortfall_final_hour_kg,site4_destination_headroom_final_hour_kg,infinite_cap_optimistic_redistributable_kg,infinite_cap_optimistic_recoverable_flag
313,pure_location,-8,True,31.0833018588,31.0833018588,17.5168228525,891.428571429,36.8663982877,854.562173141,247.573927313,17.5168228525,31.0833018588,False,False,False,False,True,True,400.332409557,114.667934353,0,45.4960659317,45.4960659317,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,0,0,15.9708422834,15.9708422834,131.672392493,12.5731280621,12.5731280621,0,0,104.970897153,18.5101737966,18.5101737966,0,0,47.1227659771,0,0,1.54598056907,1.54598056907,115.901534821,31.0833018588,True
313,pure_location,-4,True,24.0974948588,24.0974948588,10.5310158525,445.714285714,29.8805912877,415.833694427,240.588120313,10.5310158525,24.0974948588,False,False,False,False,True,True,400.332409557,55.9005033089,0,8.99688639124,8.99688639124,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,0,0,8.98503528339,8.98503528339,124.686585493,12.5731280621,12.5731280621,0,0,104.970897153,11.5243667966,11.5243667966,0,0,54.1085729772,0,0,1.54598056907,1.54598056907,115.901534821,24.0974948588,True
439,pure_location,-16,True,91.7698039681,91.7698039681,0,1797.48571429,81.5283161432,1715.95739814,0,0,91.7698039681,False,False,False,False,True,True,478.535734518,234.787934353,58.3866750382,84.5069940693,26.1203190311,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,9.66595282241,9.66595282241,0,0,106.035597387,40.1062004208,40.1062004208,0,0,77.4378247943,31.0185156271,31.0185156271,0,0,34.6144241467,10.9791350979,10.9791350979,0,0,103.376419154,91.7698039681,True
439,pure_location,-8,True,91.7698039681,91.7698039681,0,827.428571429,55.3926375473,772.035933881,0,0,91.7698039681,False,False,False,False,True,True,478.535734518,120.12,30.578489946,39.0109281376,8.43243819157,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,35.8016314184,35.8016314184,0,0,79.899918791,40.1062004208,40.1062004208,0,0,77.4378247943,9.37243054435,9.37243054435,0,0,56.2605092294,6.48954158467,6.48954158467,0,0,107.866012667,91.7698039681,True
439,pure_location,-4,True,91.7698039681,91.7698039681,0,413.714285714,51.0702203767,362.644065338,0,0,91.7698039681,False,False,False,False,True,True,478.535734518,60.06,26.5783849994,32.8359897274,6.25760472797,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,35.8016314184,35.8016314184,0,0,79.899918791,40.1062004208,40.1062004208,0,0,77.4378247943,5.0500133738,5.0500133738,0,0,60.5829264,10.8119587552,10.8119587552,0,0,103.543595496,91.7698039681,True
462,pure_location,-16,True,101.744538774,101.744538774,43.4963811367,1714.28571429,50.3851147761,1663.90059951,110.937691533,43.4963811367,101.744538774,False,False,False,False,True,True,453.773522359,234.787934353,83.148887198,84.5069940693,1.35810687132,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,7.08385707031,7.08385707031,0,0,124.594644038,63.6421788084,63.6421788084,0,0,76.079717923,31.0185028952,31.0185028952,0,0,34.6144241467,0,0,43.4963811367,43.4963811367,110.937691533,101.744538774,True
462,pure_location,-8,True,112.903043811,112.903043811,54.6548861734,763.428571429,21.0709482891,742.35762314,122.09619657,54.6548861734,112.903043811,False,False,False,False,True,True,453.773522359,120.12,37.6528212662,39.0109281376,1.35810687132,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,36.3980235574,36.3980235574,0,0,95.2804775513,63.6421788084,63.6421788084,0,0,76.079717923,12.8628414448,12.8628414448,0,0,52.770085597,0,0,54.6548861734,54.6548861734,122.09619657,112.903043811,True
462,pure_location,-4,True,101.551557537,101.551557537,43.3033998993,381.714285714,0,381.714285714,110.744710296,43.3033998993,101.551557537,False,False,False,False,True,True,453.773522359,60.06,32.8359897274,32.8359897274,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,15.9242580388,15.9242580388,0,0,115.75424307,73.3616408234,73.3616408234,0,0,66.360255908,12.2656586743,12.2656586743,0,0,53.3672683675,0,0,43.3033998993,43.3033998993,110.744710296,101.551557537,True
467,mixed,-16,True,9.71688558237,9.71688558237,62.2720687227,1824,48.2112956122,1775.78870439,379.32372417,62.2720687227,9.71688558237,True,False,False,False,False,False,371.306343625,234.787934353,45.4960659317,84.5069940693,39.0109281376,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,25.1184233956,25.1184233956,156.555442955,0,0,28.5508506283,28.5508506283,95.9918620614,9.71688558237,9.71688558237,0,0,49.3699322049,0,0,8.6027946989,8.6027946989,126.776419154,9.71688558237,False
467,mixed,-8,True,0,0,52.5551831404,763.428571429,26.3132416346,737.115329794,428.693656375,52.5551831404,0,True,False,False,False,False,False,371.306343625,120.12,0,39.0109281376,39.0109281376,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,3.22036941804,3.22036941804,134.657388978,0,0,28.5508506283,28.5508506283,95.9918620614,0,0,12.1811683952,12.1811683952,71.2679861824,0,0,8.6027946989,8.6027946989,126.776419154,0,False
467,mixed,-4,True,5.27763469749,5.27763469749,57.8328178379,381.714285714,13.7148725477,367.999413167,302.534271513,57.8328178379,5.27763469749,True,False,False,False,False,False,371.306343625,60.06,0,32.8359897274,32.8359897274,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,5.27763469749,5.27763469749,0,0,126.159384862,0,0,41.1492197152,41.1492197152,108.590231148,0,0,8.08080342379,8.08080342379,67.1676212111,0,0,8.6027946989,8.6027946989,126.776419154,5.27763469749,False
484,pure_location,-16,True,98.3328187191,98.3328187191,14.2535316709,1900.19047619,78.5039870212,1821.68648917,197.43049666,14.2535316709,98.3328187191,False,False,False,False,True,True,470.845217598,234.787934353,66.0771919581,84.5069940693,18.4298021112,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,87.3536836213,87.3536836213,0,0,28.3478665881,0,0,1.10500941833,1.10500941833,118.649034633,0,0,13.1485222526,13.1485222526,78.7814620264,10.9791350979,10.9791350979,0,0,103.376419154,98.3328187191,True
484,pure_location,-8,True,84.0792870482,84.0792870482,0,827.428571429,37.1187382126,790.309833216,0,0,84.0792870482,False,False,False,False,True,True,470.845217598,120.12,20.5811260264,39.0109281376,18.4298021112,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,45.9684348127,45.9684348127,0,0,69.7331153967,10.5665336706,10.5665336706,0,0,106.977491544,4.17907465017,4.17907465017,0,0,61.4538651236,23.3652439147,23.3652439147,0,0,90.9903103369,84.0792870482,True
484,pure_location,-4,True,84.0792870482,84.0792870482,0,413.714285714,37.1187382126,376.595547502,0,0,84.0792870482,False,False,False,False,True,True,470.845217598,60.06,17.7068702004,32.8359897274,15.129119527,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,45.9684348127,45.9684348127,0,0,69.7331153967,10.5665336706,10.5665336706,0,0,106.977491544,4.17907465017,4.17907465017,0,0,61.4538651236,23.3652439147,23.3652439147,0,0,90.9903103369,84.0792870482,True
488,mixed,-16,True,5.75239364063,5.75239364063,97.3185049186,1901.71428571,53.1341997365,1848.58008598,414.370160366,97.3185049186,5.75239364063,True,False,False,False,False,False,332.295415487,234.787934353,84.5069940693,84.5069940693,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,39.9576244788,39.9576244788,171.394644038,0,0,41.1968133612,41.1968133612,108.637824794,5.75239364063,5.75239364063,0,0,53.3344241467,0,0,16.1640670785,16.1640670785,134.337691533,5.75239364063,False
488,mixed,-8,True,0,0,91.5661112779,914.285714286,23.4325872718,890.853127014,467.704584513,91.5661112779,0,True,False,False,False,False,False,332.295415487,120.12,39.0109281376,39.0109281376,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,10.2560120141,10.2560120141,141.693031574,0,0,41.9286681179,41.9286681179,109.369679551,0,0,23.2173640674,23.2173640674,82.3041818547,0,0,16.1640670785,16.1640670785,134.337691533,0,False
488,mixed,-4,True,0.428692505868,0.428692505868,91.9948037838,457.142857143,0,457.142857143,336.696257459,91.9948037838,0.428692505868,True,False,False,False,False,False,332.295415487,60.06,32.8359897274,32.8359897274,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0.428692505868,0.428692505868,0,0,131.008327054,0,0,65.3612553896,65.3612553896,132.802266823,0,0,10.4694813157,10.4694813157,69.556299103,0,0,16.1640670785,16.1640670785,134.337691533,0.428692505868,False
521,pure_location,-16,True,27.4124527802,27.4124527802,3.1532797752,2288.45714286,0,2288.45714286,232.798412421,3.1532797752,27.4124527802,False,False,False,False,True,True,180.66668861,22.532213406,98.5039340683,98.5039340683,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,0,0,3.1532797752,3.1532797752,232.798412421,21.4853932074,21.4853932074,0,0,154.496209887,1.41154043698,1.41154043698,0,0,75.6770805541,4.51551913581,4.51551913581,0,0,156.361608527,27.4124527802,True
521,pure_location,-8,True,27.4124527802,27.4124527802,3.1532797752,1129.14285714,0,1129.14285714,232.798412421,3.1532797752,27.4124527802,False,False,False,False,True,True,180.66668861,0,59.4930059307,59.4930059307,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,0,0,3.1532797752,3.1532797752,232.798412421,21.4853932074,21.4853932074,0,0,154.496209887,1.41154043698,1.41154043698,0,0,75.6770805541,4.51551913581,4.51551913581,0,0,156.361608527,27.4124527802,True
521,pure_location,-4,True,27.4124527802,27.4124527802,3.1532797752,564.571428571,0,564.571428571,232.798412421,3.1532797752,27.4124527802,False,False,False,False,True,True,180.66668861,0,33.3106263059,33.3106263059,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,0,0,3.1532797752,3.1532797752,232.798412421,21.4853932074,21.4853932074,0,0,154.496209887,1.41154043698,1.41154043698,0,0,75.6770805541,4.51551913581,4.51551913581,0,0,156.361608527,27.4124527802,True
550,pure_location,-16,True,103.578249903,112.990418948,4.72735912179,2125.40952381,23.073265734,2102.33625808,150.176419154,4.72735912179,112.990418948,False,False,False,False,True,True,251.186343625,114.667934353,104.989071862,104.989071862,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,32.8200694009,32.8200694009,0,0,203.355442955,50.3037901125,59.7159591571,0,0,127.191862061,20.4543903896,20.4543903896,0,0,68.0899322049,0,0,4.72735912179,4.72735912179,150.176419154,112.990418948,True
550,pure_location,-8,True,104.683218847,112.990418948,4.72735912179,914.285714286,23.073265734,891.212448552,150.176419154,4.72735912179,112.990418948,False,False,False,False,True,True,251.186343625,114.667934353,45.4960659317,45.4960659317,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,32.8200694009,32.8200694009,0,0,203.355442955,51.4087590566,59.7159591571,0,0,127.191862061,20.4543903896,20.4543903896,0,0,68.0899322049,0,0,4.72735912179,4.72735912179,150.176419154,112.990418948,True
550,pure_location,-4,True,112.990418948,112.990418948,4.72735912179,457.142857143,23.073265734,434.069591409,150.176419154,4.72735912179,112.990418948,False,False,False,False,True,True,251.186343625,55.9005033089,8.99688639124,8.99688639124,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,32.8200694009,32.8200694009,0,0,203.355442955,59.7159591571,59.7159591571,0,0,127.191862061,20.4543903896,20.4543903896,0,0,68.0899322049,0,0,4.72735912179,4.72735912179,150.176419154,112.990418948,True
634,pure_location,-16,True,47.3916089001,47.3916089001,41.2351298937,2158.93333333,52.1804696896,2106.75286364,271.292234355,41.2351298937,47.3916089001,False,False,False,False,True,True,392.922409557,240.24,98.5039340683,98.5039340683,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,0,0,31.3660119063,31.3660119063,147.067562116,25.4478153276,25.4478153276,0,0,92.0962098875,21.9437935725,21.9437935725,0,0,43.6891462013,0,0,9.86911798749,9.86911798749,124.224672239,47.3916089001,True
634,pure_location,-8,True,37.5224909126,37.5224909126,31.3660119063,1072.76190476,33.241954376,1039.51995039,147.067562116,31.3660119063,37.5224909126,False,False,False,False,True,True,392.922409557,120.12,59.4930059307,59.4930059307,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,0,0,31.3660119063,31.3660119063,147.067562116,6.50930001398,6.50930001398,0,0,111.034725201,21.9437935725,21.9437935725,0,0,43.6891462013,9.06939732612,9.06939732612,0,0,105.286156925,37.5224909126,True
634,pure_location,-4,True,23.2909325514,23.2909325514,17.1344535451,536.380952381,4.34540381895,532.035548562,198.468943528,17.1344535451,23.2909325514,False,False,False,False,True,True,392.922409557,60.06,33.3106263059,33.3106263059,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,0,0,10.1816965605,10.1816965605,125.88324677,6.50930001398,6.50930001398,0,0,111.034725201,0,0,6.95275698456,6.95275698456,72.5856967583,16.7816325374,16.7816325374,0,0,97.5739217142,23.2909325514,True
643,mixed,-16,True,64.0870357093,64.0870357093,115.717555107,1955.96190476,70.9424627698,1885.01944199,213.131862109,115.717555107,64.0870357093,True,False,False,False,False,False,491.426343625,234.787934353,45.4960659317,84.5069940693,39.0109281376,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,39.41912943,39.41912943,109.755442955,38.9232966607,38.9232966607,0,0,64.7918620614,25.1637390486,25.1637390486,0,0,30.6499322049,0,0,76.2984256767,76.2984256767,103.376419154,64.0870357093,False
643,mixed,-8,True,61.1481112963,61.1481112963,112.778630694,831.39047619,68.0035383568,763.386937834,210.192937696,112.778630694,61.1481112963,True,False,False,False,False,False,491.426343625,120.12,0,39.0109281376,39.0109281376,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,36.4802050169,36.4802050169,106.816518542,38.9232966607,38.9232966607,0,0,64.7918620614,22.2248146356,22.2248146356,0,0,33.5888566179,0,0,76.2984256767,76.2984256767,103.376419154,61.1481112963,False
643,mixed,-4,True,30.8539200495,30.8539200495,82.4844394469,415.695238095,37.70934711,377.985890985,179.898746449,82.4844394469,30.8539200495,True,False,False,False,False,False,491.426343625,60.06,0,32.8359897274,32.8359897274,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,6.18601377012,6.18601377012,76.5223272953,30.6469751663,30.6469751663,0,0,73.0681835557,0.206944883157,0.206944883157,0,0,55.6067263704,0,0,76.2984256767,76.2984256767,103.376419154,30.8539200495,False
657,mixed,-16,True,5.91065350128,5.91065350128,19.5629570015,2326.85714286,0.754587323921,2326.10255553,248.881073262,19.5629570015,5.91065350128,True,False,False,False,False,False,167.183974769,63.7047235694,84.5069940693,84.5069940693,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,1.27897692437e-13,1.27897692437e-13,0,0,229.122260436,0,0,18.8083696776,18.8083696776,171.037824794,0,0,0.754587323921,0.754587323921,77.8432484673,5.91065350128,5.91065350128,0,0,154.812691533,5.91065350128,False
657,mixed,-8,True,5.91065350129,5.91065350129,19.5629570015,1150.47619048,0,1150.47619048,171.792412118,19.5629570015,5.91065350129,True,False,False,False,False,False,167.183974769,43.8147235694,39.0109281376,39.0109281376,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,1.27897692437e-13,1.27897692437e-13,0,0,229.122260436,0,0,19.5629570015,19.5629570015,171.792412118,6.57252030578e-13,6.57252030578e-13,0,0,77.0886611434,5.91065350128,5.91065350128,0,0,154.812691533,5.91065350129,False
657,mixed,-4,True,5.91065350129,5.91065350129,19.5629570015,575.238095238,0,575.238095238,171.792412118,19.5629570015,5.91065350129,True,False,False,False,False,False,167.183974769,5.85,32.8359897274,32.8359897274,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,1.56319401867e-13,1.56319401867e-13,0,0,229.122260436,0,0,19.5629570015,19.5629570015,171.792412118,6.99884594724e-13,6.99884594724e-13,0,0,77.0886611434,5.91065350128,5.91065350128,0,0,154.812691533,5.91065350129,False
664,mixed,-16,True,5.15821443026,5.15821443026,6.85035655919,2271.39047619,4.94377830058,2266.44669789,83.9389775502,6.85035655919,5.15821443026,True,False,False,False,False,False,154.715373476,57.2078923414,84.5069940693,84.5069940693,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,1.42108547152e-14,1.42108547152e-14,0,0,229.645132646,4.94377830058,4.94377830058,0,0,171.037824794,0,0,6.85035655919,6.85035655919,83.9389775502,0.214436129679,0.214436129679,0,0,160.662691533,5.15821443026,False
664,mixed,-8,True,5.15821443026,5.15821443026,6.85035655919,1129.14285714,4.94377830058,1124.19907884,83.9389775502,6.85035655919,5.15821443026,True,False,False,False,False,False,154.715373476,48.4328923414,39.0109281376,39.0109281376,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,1.42108547152e-14,1.42108547152e-14,0,0,229.645132646,4.94377830058,4.94377830058,0,0,171.037824794,0,0,6.85035655919,6.85035655919,83.9389775502,0.214436129679,0.214436129679,0,0,160.662691533,5.15821443026,False
664,mixed,-4,True,5.15821443026,5.15821443026,6.85035655919,564.571428571,4.94377830058,559.627650271,83.9389775502,6.85035655919,5.15821443026,True,False,False,False,False,False,154.715373476,11.9495113922,32.8359897274,32.8359897274,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,-0,-0,229.645132646,4.94377830058,4.94377830058,0,0,171.037824794,0,0,6.85035655919,6.85035655919,83.9389775502,0.214436129679,0.214436129679,0,0,160.662691533,5.15821443026,False
749,pure_location,-16,True,41.942415194,41.942415194,21.6322897209,2428.34285714,0,2428.34285714,403.256862109,21.6322897209,41.942415194,False,False,False,False,True,True,163.233409272,26.715,104.989071862,104.989071862,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,0,0,2.27993059915,2.27993059915,238.455442955,32.4159591571,32.4159591571,0,0,154.491862061,9.52645603681,9.52645603681,0,0,79.0178665577,0,0,19.3523591218,19.3523591218,164.801419154,41.942415194,True
749,pure_location,-8,True,41.942415194,41.942415194,21.6322897209,1195.88571429,0,1195.88571429,403.256862109,21.6322897209,41.942415194,False,False,False,False,True,True,163.233409272,23.79,45.4960659317,45.4960659317,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,0,0,2.27993059915,2.27993059915,238.455442955,32.4159591571,32.4159591571,0,0,154.491862061,9.52645603681,9.52645603681,0,0,79.0178665577,0,0,19.3523591218,19.3523591218,164.801419154,41.942415194,True
749,pure_location,-4,True,41.942415194,41.942415194,21.6322897209,597.942857143,0,597.942857143,403.256862109,21.6322897209,41.942415194,False,False,False,False,True,True,163.233409272,23.79,8.99688639124,8.99688639124,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,0,0,2.27993059915,2.27993059915,238.455442955,32.4159591571,32.4159591571,0,0,154.491862061,9.52645603681,9.52645603681,0,0,79.0178665577,0,0,19.3523591218,19.3523591218,164.801419154,41.942415194,True
783,mixed,-16,True,41.5389067563,41.5389067563,51.640647771,1900.19047619,36.6499903283,1863.54048586,268.694037804,51.640647771,41.5389067563,True,False,False,False,False,False,445.397593543,240.24,48.9537500814,98.5039340683,49.5501839868,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,15.7631051518,15.7631051518,93.1965241265,41.5389067563,41.5389067563,0,0,85.9083686529,0,0,19.7854767427,19.7854767427,75.5992139964,0,0,16.0920658765,16.0920658765,99.8982996808,41.5389067563,False
783,mixed,-8,True,27.8761343229,27.8761343229,37.9778753376,827.428571429,22.9872178949,804.441353534,255.03126537,37.9778753376,27.8761343229,True,False,False,False,False,False,445.397593543,120.12,9.94282194388,59.4930059307,49.5501839868,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,14.865762222,14.865762222,92.2991811966,27.8761343229,27.8761343229,0,0,99.5711410864,0,0,7.02004723911,7.02004723911,62.8337844928,0,0,16.0920658765,16.0920658765,99.8982996808,27.8761343229,False
783,mixed,-4,True,20.7796704692,20.7796704692,30.8814114839,413.714285714,1.88023018055,411.834055534,164.128567712,30.8814114839,20.7796704692,True,False,False,False,False,False,445.397593543,60.06,4.36094113591,33.3106263059,28.94968517,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,14.865762222,14.865762222,92.2991811966,15.7647486313,15.7647486313,0,0,111.682526778,0,0,16.0156492619,16.0156492619,71.8293865157,5.01492183785,5.01492183785,0,0,78.7913119665,20.7796704692,False
