path_id,dissipation_stage,resolution_global_hour,preventive_inventory_at_resolution_kg,first_positive_preventive_proxy_relative_hour,production_last8h_before_dissipation_kg,HTT_last8h_before_dissipation_kg,ordinary_shortage_total_kg,actual_operating_cost_yuan,production_after_dissipation_confirmation,HTT_after_dissipation_confirmation,inventory_retention_after_confirmation,label
197,4,24,12.4762758297,-18,17.94,0,0,49814.3047426,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
200,7,48,140.43470476,-42,18.4000452994,5.15116007254,0,99770.7132768,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
206,5,32,21.2512758297,-26,0,0,0,57753.80371,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
207,4,24,18.3262758297,-18,23.79,0,0,49983.1972426,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
210,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
212,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
214,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
215,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
218,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
219,5,32,57.5079206642,-26,47.0495113922,5.89373750838,0,58300.9033893,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
223,3,16,5.60813793862,-10,2.925,0,0,29058.6171221,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
226,4,24,12.4762758297,-18,17.94,0,0,49814.3047426,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
227,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
232,6,40,110.911409521,-34,16.6432999684,4.01889665179,0,78775.1068607,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
233,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
234,5,32,60.415964519,-26,49.957555247,0,0,58291.9042404,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
235,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
238,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
243,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
244,5,32,56.5545063261,-26,37.321097054,0,0,58352.9046018,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
246,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
247,5,32,56.0659994104,-26,52.4325901383,0,0,58192.7787137,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
248,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
249,5,32,66.0771467804,-26,49.7687375084,0,0,58457.353197,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
253,5,32,94.2681095524,-26,77.9597002803,0,0,58983.8658175,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
258,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
259,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
260,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
261,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
263,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
267,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
268,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
270,4,24,12.4762758297,-18,17.94,0,0,49814.3047426,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
271,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
279,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
281,3,16,5.60813793862,-10,2.925,0,0,29058.6171221,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
286,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
287,5,32,81.367743434,-26,73.8343341619,0,0,58641.7285233,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
288,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
291,4,24,12.4762758297,-18,15.015,0,0,49833.9509926,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
296,4,24,6.30269498349,-18,8.775,0,0,49613.7064926,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
298,4,24,18.3262758297,-18,23.79,0,0,49983.1972426,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
300,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
301,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
303,4,24,18.3262758297,-18,23.79,0,0,49983.1972426,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
304,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
309,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
310,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
312,4,24,21.2512758297,-18,23.79,0,0,50087.2897426,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
315,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
317,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
320,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
321,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
325,5,32,57.0995303823,-26,50.5411211103,0,0,58249.7977688,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
330,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
335,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
336,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
337,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
338,4,24,21.2512758297,-18,23.79,0,0,50087.2897426,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
344,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
351,6,40,92.6987243889,-34,0,5.64070832423,0,78132.1070761,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
361,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
362,5,32,67.3330960747,-26,48.0996868026,0,0,58529.3138265,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
363,4,24,6.30269498349,-18,8.775,0,0,49613.7064926,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
366,6,40,105.033409272,-34,0,0,0,78335.0396147,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
372,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
376,3,16,5.60813793862,-10,2.925,0,0,29058.6171221,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
377,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
378,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
379,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
386,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
391,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
396,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
397,4,24,6.30269498349,-18,8.775,0,0,49613.7064926,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
398,5,32,54.9759093816,-26,51.3425001096,0,0,58175.8159829,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
