file,line/function,symbol,role,active_in_current_call_chain,source_of_truth,derived_copy,hardcoded,needs_override,needs_validation,notes
finalize_stage89d_terminal_gap_penalty_sensitivity.py,414,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"(""PENALTY_1500_TRAINING_COMPLETE"", labels[""PENALTY_1500_TRAINING_COMPLETE""]),"
finalize_stage89d_terminal_gap_penalty_sensitivity.py,417,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"(""STAGE1_2000_FULL_PRODUCTION"", labels[""STAGE1_2000_FULL_PRODUCTION""]),"
finalize_stage89d_terminal_gap_penalty_sensitivity.py,418,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"(""STAGE1_1500_FULL_PRODUCTION"", labels[""STAGE1_1500_FULL_PRODUCTION""]),"
finalize_stage89d_terminal_gap_penalty_sensitivity.py,420,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"(""EARLY_INVENTORY_RELIEF_1500"", labels[""EARLY_INVENTORY_RELIEF_1500""]),"
finalize_stage89d_terminal_gap_penalty_sensitivity.py,422,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"(""ORDINARY_SHORTAGE_DEGRADATION_1500"", labels[""ORDINARY_SHORTAGE_DEGRADATION_1500""]),"
finalize_stage89d_terminal_gap_penalty_sensitivity.py,424,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"(""TERMINAL_GAP_INCREASE_1500"", labels[""TERMINAL_GAP_INCREASE_1500""]),"
finalize_stage89d_terminal_gap_penalty_sensitivity.py,426,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"(""LOCATION_DIFFERENTIATION_RECOVERED_1500"", labels[""LOCATION_DIFFERENTIATION_RECOVERED_1500""]),"
finalize_stage89d_terminal_gap_penalty_sensitivity.py,428,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"(""PENALTY_1500_JUDGMENT"", labels[""PENALTY_1500_JUDGMENT""]),"
finalize_stage89d_terminal_gap_penalty_sensitivity.py,431,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"text = f""""""# Stage-89D：Terminal-gap penalty 2000/1500/1000 单因素敏感性"
finalize_stage89d_terminal_gap_penalty_sensitivity.py,435,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,Stage-89C 的 penalty=2000 baseline 被逐文件 SHA-256 锁定并直接复用，没有重新训练或重新 OOS。1500 和 1000 均从零 cuts、相同 seed `20260513`、相同十条训练随机路径独立完成严格 10 次训练；两档均为 `candidate training diagnostic`，不是 fully converged。loc1/4/7 使用 Stage-89C 相同 seeds 和逐 scenario 完全相同的 30000 条外生路径，两个 candidate 共完成 60000 条 OOS。
finalize_stage89d_terminal_gap_penalty_sensitivity.py,443,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"1. **1500 后 Stage1 是否脱离 90.09 kg 满产角点？** {'是' if stage1_down_1500 else '否'}。合并 Stage1 production 为 `{stage1[1500]:.6f} kg`，满产比例 `{combined.loc[1500,'proportion_stage1_production_at_90_09']:.2%}`。"
finalize_stage89d_terminal_gap_penalty_sensitivity.py,444,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,2. **1000 后是否进一步下降？** {'是' if stage1_down_1000 else '否'}。合并 Stage1 production 为 `{stage1[1000]:.6f} kg`，相对 1500 的变化 `{stage1[1000]-stage1[1500]:+.6f} kg`。
finalize_stage89d_terminal_gap_penalty_sensitivity.py,445,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,3. **loc1/4/7 是否开始出现有意义的位置分化？** 1500=`{labels['LOCATION_DIFFERENTIATION_RECOVERED_1500']}`，1000=`{labels['LOCATION_DIFFERENTIATION_RECOVERED_1000']}`。该标签按 Stage1 production 的 loc range 判定；inventory、shortage 和 gap 的位置差异仍逐项保留在 CSV。
finalize_stage89d_terminal_gap_penalty_sensitivity.py,446,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,4. **提前库存是否明显下降？** Stages1-3 平均总库存：2000=`{early[2000]:.6f}`、1500=`{early[1500]:.6f}`、1000=`{early[1000]:.6f} kg`；对应 relief 为 `{labels['EARLY_INVENTORY_RELIEF_1500']}` / `{labels['EARLY_INVENTORY_RELIEF_1000']}`。
finalize_stage89d_terminal_gap_penalty_sensitivity.py,447,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,5. **ordinary shortage 是否明显恶化？** mean shortage：2000=`{shortage[2000]:.6f}`、1500=`{shortage[1500]:.6f}`、1000=`{shortage[1000]:.6f} kg`；等级 `{labels['ORDINARY_SHORTAGE_DEGRADATION_1500']}` / `{labels['ORDINARY_SHORTAGE_DEGRADATION_1000']}`。
finalize_stage89d_terminal_gap_penalty_sensitivity.py,448,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,6. **terminal gap 增加多少？** mean gap：2000=`{gap[2000]:.6f}`、1500=`{gap[1500]:.6f}`、1000=`{gap[1000]:.6f} kg`；相对 baseline 增量 `{gap[1500]-gap[2000]:+.6f}` / `{gap[1000]-gap[2000]:+.6f} kg`，等级 `{labels['TERMINAL_GAP_INCREASE_1500']}` / `{labels['TERMINAL_GAP_INCREASE_1000']}`。
finalize_stage89d_terminal_gap_penalty_sensitivity.py,449,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,7. **1000 是否“降得过头”？** 出现了部分风险反弹迹象，但证据仍是 `MIXED`：相对 1500，mean ordinary shortage 增加 `{shortage[1000]-shortage[1500]:+.6f} kg`，mean terminal gap 增加 `{gap[1000]-gap[1500]:+.6f} kg`，同时 early inventory 只获得弱缓解。它还不能被直接判为“已经过低”，但明显比 1500 更需要谨慎。
finalize_stage89d_terminal_gap_penalty_sensitivity.py,450,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,8. **收益是否边际递减/风险反弹？** operating cost excluding terminal penalty 为 2000=`{op[2000]:.3f}`、1500=`{op[1500]:.3f}`、1000=`{op[1000]:.3f} yuan`；mean HTT 为 `{htt[2000]:.6f}/{htt[1500]:.6f}/{htt[1000]:.6f} kg`。1500→1000 额外降低 operating cost `{op[1000]-op[1500]:+.3f} yuan`，但 terminal gap 反弹 `{gap[1000]-gap[1500]:+.6f} kg`、ordinary shortage 反弹 `{shortage[1000]-shortage[1500]:+.6f} kg`，表现为成本收益扩大伴随风险反弹，而不是单调的物理改善。
finalize_stage89d_terminal_gap_penalty_sensitivity.py,454,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,- **2000 是否存在过强激励证据：** {'YES' if overstrong else '现有10次诊断证据不足以明确判为YES'}。2000 的 Stage1 为满产，但只有当降低 penalty 实际带来 early-inventory relief 且风险没有失控时，才构成更强证据。
finalize_stage89d_terminal_gap_penalty_sensitivity.py,455,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,- **1500 是否比2000更合理：** `{labels['PENALTY_1500_JUDGMENT']}`。
finalize_stage89d_terminal_gap_penalty_sensitivity.py,462,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,`paired_oos_comparison.csv` 保存 90000 行逐 scenario delta：1500-2000、1000-2000、1000-1500，各 loc 各10000行。`paired_oos_summary.csv` 按 loc 和 combined 对五个 delta 指标给出 mean、median、q05、q95 和 positive/negative/zero counts。state/path identity 在比较前逐列强制验证。
finalize_stage89d_terminal_gap_penalty_sensitivity.py,466,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,- 唯一变化是 `cost_reserve_shortage`：2000/1500/1000 yuan/kg。
finalize_stage89d_terminal_gap_penalty_sensitivity.py,467,Pmax,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,- Stage88 DRO CAP200、eta=0.03、tank/Pmax/x0、ordinary penalty=200、Markov、HTT、demand、电价与 Stage1-8 语义冻结。
finalize_stage89d_terminal_gap_penalty_sensitivity.py,486,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"add(""training_1500_rows"", len(trainings[1500]), 10, len(trainings[1500]) == 10)"
finalize_stage89d_terminal_gap_penalty_sensitivity.py,502,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""PENALTY_2000_BASELINE_REUSED=true\nPENALTY_1500_COMPLETE=true\nPENALTY_1000_COMPLETE=true\nCOMMON_RANDOM_PATHS_VERIFIED=true\nCANDIDATE_OOS_PATHS=60000\nFULLY_CONVERGED=false\nSAA_RUN=false\nQA_PASS=true\n"","
generate_terminal_loh_wind_mc_preview.m,65,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,optsWind.riskCapMeanMaxFunctionEvaluations = 20000;
generate_terminal_loh_wind_mc_preview.m,184,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"case ""joint200"""
generate_terminal_loh_wind_mc_preview.m,185,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,optsWind.jointNmc = 200;
generate_terminal_loh_wind_mc_preview.m,186,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,optsWind.Nmc = 200;
generate_terminal_loh_wind_mc_preview.m,187,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,optsWind.roadNmc = 200;
generate_terminal_loh_wind_mc_preview.m,194,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"'Unsupported previewMode: %s. Use joint10, joint50, joint200, or quick10.', optsWind.previewMode);"
generate_terminal_loh_wind_mc_preview.m,1675,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""- Formal results should test larger joint MC counts such as joint50 or joint200."""
generate_terminal_loh_wind_mc_preview.m,1697,Pmax,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""- VN = 25 m/s. The old failureV0/failureV1/failurePmax piecewise-linear parameters are not used by the current formula."""
generate_terminal_loh_wind_mc_preview.m,1783,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""- Future runs should test joint50, joint200, or a separately justified larger MC setting."""
generate_terminal_loh_wind_mc_preview.m,1849,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""- Suggested next steps: joint50 / joint200 sensitivity, and a separate RiskCap-Backup diagnostic variant if backup coverage behavior needs to be studied."""
h2_stage88_candidate_options.m,2,200,B_ACTIVE_VALIDATION_OR_DIAGNOSTIC,True,False,False,False,False,True,%H2_STAGE88_CANDIDATE_OPTIONS Isolated Stage88 CAP200 FA-MSP options.
h2_stage88_candidate_options.m,26,200,B_ACTIVE_VALIDATION_OR_DIAGNOSTIC,True,False,False,False,False,True,'near_stage_msp_input_stage88_cap200_candidate.mat');
h2_stage88_candidate_options.m,28,200,B_ACTIVE_VALIDATION_OR_DIAGNOSTIC,True,False,False,False,False,True,opts.terminal_loh_table_identity = 'stage88_cap200_candidate_v1';
h2_stage88_candidate_options.m,29,200,B_ACTIVE_VALIDATION_OR_DIAGNOSTIC,True,False,False,False,False,True,opts.terminal_loh_table_version = 'stage88_cap200_v1';
h2_stage88_candidate_options.m,32,200,B_ACTIVE_VALIDATION_OR_DIAGNOSTIC,True,False,False,False,False,True,'terminal_loh_stage88_saa_cap200.csv');
h2_stage88_candidate_options.m,37,200,B_ACTIVE_VALIDATION_OR_DIAGNOSTIC,True,False,False,False,False,True,'terminal_loh_stage88_dro_eta003_cap200.csv');
run_main_msp_h2_native_smoke.m,38,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,opts.time_limit = 300;
run_stage89b_stage88_terminal_loh_smoke_h2.m,5,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,% invoked. The only candidate data change is Site4 tank 150 -> 200 kg.
run_stage89b_stage88_terminal_loh_smoke_h2.m,59,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"audit.table_identity == ""stage88_cap200_candidate_v1"" && ..."
run_stage89b_stage88_terminal_loh_smoke_h2.m,60,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"audit.table_version == ""stage88_cap200_v1"" && ..."
run_stage89b_stage88_terminal_loh_smoke_h2.m,84,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,'value=2000*gap and subgradient=-2000 below target');
run_stage89b_stage88_terminal_loh_smoke_h2.m,108,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"[negativePass, negativeId] = check_cap150_negative(rootDir);"
run_stage89b_stage88_terminal_loh_smoke_h2.m,109,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"smoke = add_smoke(smoke, ""CAP150_MISMATCH_REJECTED"", ""saa"", ..."
run_stage89b_stage88_terminal_loh_smoke_h2.m,180,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,pass = params.cost_reserve_shortage == 2000 && ...
run_stage89b_stage88_terminal_loh_smoke_h2.m,181,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,abs(value - 2000 * sum(expectedShortage)) <= 1e-8 && ...
run_stage89b_stage88_terminal_loh_smoke_h2.m,228,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"abs(cost - 2000 * sum(max(0, target - x))) <= 1e-8;"
run_stage89b_stage88_terminal_loh_smoke_h2.m,233,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"function [pass, identifier] = check_cap150_negative(rootDir)"
run_stage89b_stage88_terminal_loh_smoke_h2.m,250,Pmax,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""electrolyzer_pmax""; ""initial_inventory""; ..."
run_stage89b_stage88_terminal_loh_smoke_h2.m,277,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""NO""; ""YES_150_TO_200_KG""; repmat(""NO"", 16, 1); ""YES_ONLY_SITE4_TANK""];"
run_stage89b_stage88_terminal_loh_smoke_h2.m,280,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,base.x_cap(4) == 150 && saa.x_cap(4) == 200 && dro.x_cap(4) == 200; ...
run_stage89b_stage88_terminal_loh_smoke_h2.m,291,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,base.cost_reserve_shortage == 2000 && saa.cost_reserve_shortage == 2000 && dro.cost_reserve_shortage == 2000; ...
run_stage89b_stage88_terminal_loh_smoke_h2.m,305,Pmax,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"keyNames = [""tank_capacity_site4"", ""electrolyzer_pmax"", ..."
run_stage89b_stage88_terminal_loh_smoke_h2.m,307,Pmax,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"testNames = [""SITE4_TANK_200_SYNC"", ""SITE4_PMAX_UNCHANGED"", ..."
run_stage89b_stage88_terminal_loh_smoke_h2.m,308,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""INITIAL_INVENTORY_UNCHANGED"", ""TERMINAL_GAP_PENALTY_STILL_2000""];"
run_stage89b_stage88_terminal_loh_smoke_h2.m,344,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"fprintf(fid, '- The candidate input differs from the current MAT only at Site4 tank capacity, 150 -> 200 kg.\n');"
run_stage89b_stage88_terminal_loh_smoke_h2.m,347,Pmax,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"fprintf(fid, 'All %d parameter/interface comparisons passed. Pmax, x0, MSP Markov, HTT, normal demand, ordinary shortage penalty, k_H2, Stage7/8 semantics, and four-dimensional state are unchanged. Terminal gap penalty is exactly 2000 yuan/kg; it was not changed to 1500.\n\n', height(parameterDiff));"
run_stage89b_stage88_terminal_loh_smoke_h2.m,348,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"fprintf(fid, 'The CAP150 negative test used the accepted Stage88 SAA CAP200 table with the current 150 kg Site4 input and was rejected with `load_terminal_loh_lookup_h2:CapacityExceeded`; no clipping occurred.\n\n');"
run_stage89b_stage88_terminal_loh_smoke_h2.m,352,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"fprintf(fid, '- `SITE4_TANK_200_SYNC = %s`\n', pass_text(lookup(""SITE4_TANK_200_SYNC"")));"
run_stage89b_stage88_terminal_loh_smoke_h2.m,353,Pmax,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"fprintf(fid, '- `SITE4_PMAX_UNCHANGED = %s`\n', pass_text(lookup(""SITE4_PMAX_UNCHANGED"")));"
run_stage89b_stage88_terminal_loh_smoke_h2.m,358,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"fprintf(fid, '- `CAP150_MISMATCH_REJECTED = %s`\n', pass_text(lookup(""CAP150_MISMATCH_REJECTED"")));"
run_stage89b_stage88_terminal_loh_smoke_h2.m,359,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"fprintf(fid, '- `TERMINAL_GAP_PENALTY_STILL_2000 = %s`\n', yes_no(lookup(""TERMINAL_GAP_PENALTY_STILL_2000"")));"
run_stage89c_stage88_dro_10iter_3loc_oos10000_h2.m,78,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,metadata.terminal_table_version = 'stage88_cap200_v1';
run_stage89c_stage88_dro_10iter_3loc_oos10000_h2.m,93,Pmax,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,metadata.electrolyzer_pmax_kw = params.el_cap_kw(:).';
run_stage89c_stage88_dro_10iter_3loc_oos10000_h2.m,110,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,params.cost_reserve_shortage ~= 2000
run_stage89c_stage88_dro_10iter_3loc_oos10000_h2.m,155,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"write_status(outDir, 'RUNNING', 'MATLAB_OUTPUT_COMPLETE', 30000, 0);"
run_stage89c_stage88_dro_10iter_3loc_oos10000_h2.m,157,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,sprintf('TRAINING_ITERATIONS=10\nOOS_PATHS=30000\nSAA_RUN=false\n'));
run_stage89c_stage88_dro_10iter_3loc_oos10000_h2.m,450,Pmax,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""site4_pmax_kw""; ""initial_inventory_kg""; ""ordinary_shortage_penalty""; ..."
run_stage89c_stage88_dro_10iter_3loc_oos10000_h2.m,457,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"expected = [""chi2_eta003""; ""stage88_cap200_candidate_v1""; ""stage88_cap200_v1""; ..."
run_stage89c_stage88_dro_10iter_3loc_oos10000_h2.m,458,300,C_LEGACY_OR_INACTIVE,False,False,False,True,False,False,"string(opts.terminal_loh_expected_sha256); ""0.03""; ""[300 200 100 200]""; ..."
run_stage89c_stage88_dro_10iter_3loc_oos10000_h2.m,459,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""150""; ""frozen baseline vector""; ""unchanged formal baseline""; ""2000""; ..."
run_stage89c_stage88_dro_10iter_3loc_oos10000_h2.m,461,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""three distinct seeds, all different from training seed""; ""10000""; ""30000""; ..."
run_stage89c_stage88_dro_10iter_3loc_oos10000_h2.m,473,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"string(p.terminal_loh_lookup_audit.table_identity)==""stage88_cap200_candidate_v1""; ..."
run_stage89c_stage88_dro_10iter_3loc_oos10000_h2.m,474,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"string(p.terminal_loh_lookup_audit.table_version)==""stage88_cap200_v1""; ..."
run_stage89c_stage88_dro_10iter_3loc_oos10000_h2.m,477,300,C_LEGACY_OR_INACTIVE,False,False,False,True,False,False,"isequal(p.x_cap(:).', [300 200 100 200]); p.el_cap_kw(4)==150; ..."
run_stage89c_stage88_dro_10iter_3loc_oos10000_h2.m,479,200,C_LEGACY_OR_INACTIVE,False,False,False,True,False,False,p.cost_reserve_shortage==2000; p.T==8; p.Ni==4; height(training)==nIter; ...
run_stage89c_stage88_dro_10iter_3loc_oos10000_h2.m,482,300,C_LEGACY_OR_INACTIVE,False,False,False,True,False,False,totalPaths==30000; true; true; isfile(checkpoint); strlength(checkpointHash)==64; ...
run_stage89c_stage88_dro_10iter_3loc_oos10000_h2.m,495,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"string(p.terminal_loh_lookup_audit.table_identity) ~= ""stage88_cap200_candidate_v1"" || ..."
run_stage89c_stage88_dro_10iter_3loc_oos10000_h2.m,496,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"string(p.terminal_loh_lookup_audit.table_version) ~= ""stage88_cap200_v1"" || ..."
run_stage89c_stage88_dro_10iter_3loc_oos10000_h2.m,499,300,C_LEGACY_OR_INACTIVE,False,False,False,True,False,False,"~isequal(p.x_cap(:).', [300 200 100 200]) || ..."
run_stage89c_stage88_dro_10iter_3loc_oos10000_h2.m,500,300,C_LEGACY_OR_INACTIVE,False,False,False,True,False,False,"~isequal(p.el_cap_kw(:).', [300 200 120 150]) || ..."
run_stage89c_stage88_dro_10iter_3loc_oos10000_h2.m,502,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,p.cost_normal_shortage ~= 200 || p.cost_reserve_shortage ~= 2000 || ...
run_stage89d_terminal_gap_penalty_sensitivity_h2.m,3,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,% Fresh 10-iteration Stage88 DRO candidates at penalties 1500 and 1000.
