candidate,path_id,checkpoint_relative_hour,failure_type,tail_group,grid_aware_recovery_supported,classification,critical_bus,grid_clipped_hours,minimum_voltage_margin,grid_aware_recovery_margin_kg
B1101,9657,-8,pure_quantity,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,9.59412895268
B1101,9825,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,37.0463280597
B1101,9825,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,18.9192624127
B1101,9825,-4,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.015220921418,0.365608124
B1101,9955,-8,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.00571788856284,24.930100051
B1011,152,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,26.1734884648
B1011,201,-8,pure_quantity,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,6.65801874796
B1011,326,-16,pure_quantity,extreme1,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.00608471533226,6.131882507
B1011,459,-8,pure_quantity,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.00608471533226,10.627024047
B1011,467,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,26.1734884648
B1011,477,-4,pure_quantity,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,1.92437176709
B1011,488,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,26.1734884648
B1011,518,-16,pure_quantity,extreme1,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,3,0,33.8917078894
B1011,643,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,27.0981522078
B1011,668,-8,pure_quantity,difficult4,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,4,0,-9.14332193719
B1011,766,-8,pure_quantity,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,6.65801874796
B1011,783,-8,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.00608471533226,22.071080929
B1011,783,-4,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.00608471533226,5.374200121
B1011,801,-16,pure_quantity,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,26.1734884648
B1011,869,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,21.584170892
B1011,869,-4,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.0155839408254,10.581565219
B1011,904,-16,pure_quantity,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,7.06991475696
B1011,965,-4,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.00608471533226,8.196648242
B1011,1057,-8,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.00608471533226,3.152702728
B1011,1165,-16,pure_quantity,extreme1,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,42.740554112
B1011,1320,-16,pure_quantity,extreme1,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,42.740554112
B1011,1432,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,4,0,4.05588279181
B1011,1432,-4,mixed,difficult4,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,4,0,-8.35168616419
B1011,1580,-4,mixed,difficult4,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,4,0,-7.75526949019
B1011,1666,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,27.0981522078
B1011,2000,-16,pure_quantity,extreme1,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.000263817604945,42.852948439
B1011,2052,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,23.2236276098
B1011,2103,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,27.0981522078
B1011,2268,-16,pure_quantity,extreme1,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,21.03448818
B1011,2316,-16,pure_quantity,extreme1,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,12.25948818
B1011,2419,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,6.65801874796
B1011,2435,-16,pure_quantity,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,23.2236276098
B1011,2467,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,3,0,28.4951318604
B1011,2501,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,40.595650224
B1011,2829,-8,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.00608471533226,4.241215299
B1011,2916,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,0.823584576957
B1011,3269,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,4,0,4.70322914181
B1011,3349,-16,pure_quantity,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,17.8270515808
B1011,3381,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,18.659170892
B1011,3381,-4,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.0155839408254,1.481626809
B1011,3724,-16,pure_quantity,extreme1,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,5,0,-5.46431932823
B1011,3909,-16,pure_quantity,extreme1,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,21.03448818
B1011,3911,-8,pure_quantity,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,6.65801874796
B1011,3951,-8,pure_quantity,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,2,0,14.7239630714
B1011,3997,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,4,0,4.05588279181
B1011,3997,-4,mixed,difficult4,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,4,0,-8.35168616419
B1011,4007,-16,pure_quantity,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,26.1734884648
B1011,4329,-8,mixed,normal95,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,6.65801874796
B1011,4674,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,0.823584576957
B1011,4689,-16,pure_quantity,difficult4,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,5,0,-5.46431932823
B1011,4711,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,17.8270515808
B1011,4711,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,6.71205158096
B1011,4723,-16,pure_quantity,extreme1,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,42.740554112
B1011,5152,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,21.03448818
B1011,5212,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,15.18448818
B1011,5265,-16,pure_quantity,extreme1,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,21.03448818
B1011,5334,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,6.65801874796
B1011,5444,-8,pure_quantity,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,6.65801874796
B1011,5557,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,0.823584576957
B1011,5592,-16,pure_quantity,extreme1,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,23.95948818
B1011,5685,-16,pure_quantity,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,26.1734884648
B1011,6098,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,27.0981522078
B1011,6098,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,15.983152208
B1011,6098,-4,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.0155839408254,4.980546535
B1011,6257,-8,pure_quantity,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,6.65801874796
B1011,6260,-16,pure_quantity,difficult4,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,5,0,-5.46431932823
B1011,6266,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,23.2236276098
B1011,6266,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,12.10862761
B1011,6266,-4,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.0155839408254,1.106021937
B1011,6526,-8,pure_quantity,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,6.65801874796
B1011,6663,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,27.0981522078
B1011,7392,-4,mixed,difficult4,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,4,0,-16.4720447372
B1011,7669,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,23.2236276098
B1011,7669,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,12.10862761
B1011,7669,-4,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.0155839408254,1.106021937
B1011,7786,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,17.8270515808
B1011,7862,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,26.1734884648
B1011,8061,-8,mixed,difficult4,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,4,0,-13.6227523192
B1011,8332,-16,pure_quantity,extreme1,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,42.740554112
B1011,8384,-4,mixed,difficult4,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,4,0,-7.75526949019
B1011,8440,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,4,0,4.05588279181
B1011,8440,-4,mixed,difficult4,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,4,0,-8.35168616419
B1011,8716,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,23.2236276098
B1011,8716,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,12.10862761
B1011,8716,-4,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.0155839408254,1.106021937
B1011,8747,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,26.1734884648
B1011,8916,-16,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.00608471533226,6.131882507
B1011,9063,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,15.18448818
B1011,9276,-8,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.00608471533226,4.07729044
B1011,9334,-4,pure_quantity,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.0155839408254,8.258112131
B1011,9428,-16,pure_quantity,extreme1,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,17.8270515808
B1011,9638,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,9.58301874796
B1011,9657,-8,pure_quantity,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,6.65801874796
B1011,9825,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,27.0981522078
B1011,9825,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,15.983152208
B1011,9955,-8,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.00608471533226,21.810100051
B0111,152,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,19.6657414524
B0111,201,-8,pure_quantity,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,2.10027173562
B0111,459,-8,pure_quantity,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.00373262433731,6.727024047
B0111,467,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,19.6657414524
B0111,477,-4,pure_quantity,difficult4,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,4,0,-9.04248347246
B0111,488,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,19.6657414524
B0111,518,-16,pure_quantity,extreme1,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,19.229359821
B0111,643,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,20.5904051954
B0111,668,-8,pure_quantity,difficult4,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,4,0,-11.0933219372
B0111,766,-8,pure_quantity,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,2.10027173562
B0111,783,-8,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.00373262433731,18.171080929
B0111,783,-4,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.00373262433731,3.424200121
B0111,801,-16,pure_quantity,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,19.6657414524
B0111,869,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,17.0264238796
B0111,869,-4,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.0132563154067,8.631565219
B0111,965,-4,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.00373262433731,6.246648242
B0111,1165,-16,pure_quantity,extreme1,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,24.4375701449
B0111,1320,-16,pure_quantity,extreme1,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,24.4375701449
B0111,1432,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,4,0,2.10588279178
B0111,1432,-4,mixed,difficult4,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,4,0,-8.35168616422
B0111,1580,-4,mixed,difficult4,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,4,0,-7.75526949022
B0111,1666,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,20.5904051954
B0111,2000,-16,pure_quantity,extreme1,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,24.1280049118
B0111,2052,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,16.7158805974
B0111,2103,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,20.5904051954
B0111,2268,-16,pure_quantity,extreme1,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,12.5767411676
B0111,2316,-16,pure_quantity,extreme1,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,3.80174116762
B0111,2419,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,2.10027173562
B0111,2435,-16,pure_quantity,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,16.7158805974
B0111,2467,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,13.832783792
B0111,2501,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,32.1379032116
B0111,2829,-8,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.00373262433731,0.341215299
B0111,3269,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,4,0,2.75322914178
B0111,3349,-16,pure_quantity,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,11.3193045684
B0111,3381,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,14.1014238796
B0111,3724,-16,pure_quantity,extreme1,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,5,0,-11.9720663406
B0111,3909,-16,pure_quantity,extreme1,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,12.5767411676
B0111,3911,-8,pure_quantity,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,2.10027173562
B0111,3951,-8,pure_quantity,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,4,0,4.61936201536
B0111,3997,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,4,0,2.10588279178
B0111,3997,-4,mixed,difficult4,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,4,0,-8.35168616422
B0111,4007,-16,pure_quantity,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,19.6657414524
B0111,4329,-8,mixed,normal95,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,2.10027173562
B0111,4689,-16,pure_quantity,difficult4,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,5,0,-11.9720663406
B0111,4711,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,11.3193045684
B0111,4711,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,2.15430456862
B0111,4723,-16,pure_quantity,extreme1,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,24.4375701449
B0111,5152,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,12.5767411676
B0111,5212,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,6.72674116762
B0111,5265,-16,pure_quantity,extreme1,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,12.5767411676
B0111,5334,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,2.10027173562
B0111,5444,-8,pure_quantity,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,2.10027173562
B0111,5592,-16,pure_quantity,extreme1,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,15.5017411676
B0111,5685,-16,pure_quantity,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,19.6657414524
B0111,6098,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,20.5904051954
B0111,6098,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,11.4254051956
B0111,6098,-4,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.0132563154067,3.030546535
B0111,6257,-8,pure_quantity,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,2.10027173562
B0111,6260,-16,pure_quantity,difficult4,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,5,0,-11.9720663406
B0111,6266,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,16.7158805974
B0111,6266,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,7.55088059762
B0111,6526,-8,pure_quantity,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,2.10027173562
B0111,6663,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,20.5904051954
B0111,7669,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,16.7158805974
B0111,7669,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,7.55088059762
B0111,7786,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,11.3193045684
B0111,7862,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,19.6657414524
B0111,8332,-16,pure_quantity,extreme1,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,24.4375701449
B0111,8384,-4,mixed,difficult4,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,4,0,-7.75526949022
B0111,8440,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,4,0,2.10588279178
B0111,8440,-4,mixed,difficult4,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,4,0,-8.35168616422
B0111,8716,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,16.7158805974
B0111,8716,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,7.55088059762
B0111,8747,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,19.6657414524
B0111,9063,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,6.72674116762
B0111,9276,-8,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.00373262433731,0.17729044
B0111,9334,-4,pure_quantity,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.0132563154067,6.308112131
B0111,9428,-16,pure_quantity,extreme1,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,11.3193045684
B0111,9638,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,5.02527173562
B0111,9657,-8,pure_quantity,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,2.10027173562
B0111,9825,-16,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,20.5904051954
B0111,9825,-8,mixed,difficult4,YES,PARTIALLY_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,11.4254051956
B0111,9955,-8,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.00373262433731,17.910100051
B1111,152,-16,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,
B1111,326,-16,pure_quantity,extreme1,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,467,-16,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,
B1111,488,-16,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,
B1111,518,-16,pure_quantity,extreme1,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,
B1111,643,-16,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,
B1111,801,-16,pure_quantity,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,
B1111,904,-16,pure_quantity,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,1165,-16,pure_quantity,extreme1,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,
B1111,1313,-16,mixed,difficult4,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,4,0,
B1111,1320,-16,pure_quantity,extreme1,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,
B1111,1628,-16,pure_quantity,extreme1,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,1666,-16,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,
B1111,2000,-16,pure_quantity,extreme1,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,
B1111,2052,-16,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,
B1111,2103,-16,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,
B1111,2268,-16,pure_quantity,extreme1,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,2316,-16,pure_quantity,extreme1,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,2420,-16,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,2435,-16,pure_quantity,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,
B1111,2467,-16,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,
B1111,2501,-16,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
