profile_id,global_hour,occurrence_count,realized_pel1_kw,realized_pel2_kw,realized_pel3_kw,realized_pel4_kw,current_remaining_base_headroom_kw,candidate_nameplate_increment_kw,total_increment_needed_to_candidate_kw,solver_success,max_additional_hosting_kw,requested_additional_kw,hosting_ratio,full_hostable,min_voltage_pu,max_voltage_pu,voltage_margin_pu,critical_bus,max_true_s_mva,max_true_s_utilization,critical_branch_id,critical_branch_from,critical_branch_to,max_octagon_utilization,voltage_limited_flag,branch_limited_flag,substation_limited_flag,unclassified_limited_flag,root_grid_import_kw,root_reactive_import_kvar,pv_used_kw,max_p_balance_error_kw,max_q_balance_error_kvar,max_voltage_drop_error,slack_voltage_error,max_octagon_violation_kva,true_circle_violation_mva,max_additional_site4_hosting_kw,max_new_pel4_kw,plus_37p5_from_realized_hostable,S4_FULL_INCREMENT_HOSTABLE
85,22,3,198.071298193,112.552382487,120,150,0,37.5,37.5,True,0,37.5,0,False,0.9,1,0,18,4.76697677865,0.794496129776,1,1,2,0.82275717078,True,False,False,False,4205.62409068,2244.2802,0,1.42108547152e-13,3.8369307731e-13,1.11022302463e-16,0,0,0,0,150,False,NO
86,22,3,300,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.912617217452,1,0.0126172174515,33,4.68502435835,0.780837393059,1,1,2,0.810878207528,False,False,False,False,4112.50041,2244.2802,0,3.2684965845e-13,3.8369307731e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
87,22,5,300,104.806304142,120,150,0,37.5,37.5,True,2.78532752418e-12,37.5,7.42754006448e-14,False,0.9,1,0,18,4.85027127026,0.808378545043,1,1,2,0.834771213985,True,False,False,False,4299.80671414,2244.2802,0,1.42108547152e-13,3.8369307731e-13,1.11022302463e-16,0,0,0,2.78532752418e-12,150,False,NO
88,22,1,300,104.806304142,120,150,0,37.5,37.5,True,0,37.5,0,False,0.9,1,0,18,4.85027127026,0.808378545043,1,1,2,0.834771213985,True,False,False,False,4299.80671414,2244.2802,0,1.42108547152e-13,3.8369307731e-13,1.11022302463e-16,0,0,0,0,150,False,NO
89,22,73,300,200,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.903551745072,1,0.00355174507236,18,4.86152788765,0.810254647941,1,1,2,0.836390436351,False,False,False,False,4312.50041,2244.2802,0,1.42108547152e-13,3.8369307731e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
90,22,91,300,200,53.7144125081,150,0,37.5,37.5,True,0,37.5,0,False,0.9,1,0,18,4.87591690154,0.812652816923,1,1,2,0.838458765362,True,False,False,False,4328.71482251,2244.2802,0,1.42108547152e-13,3.8369307731e-13,1.11022302463e-16,0,0,0,0,150,False,NO
91,22,11,300,200,53.7144125081,150,0,37.5,37.5,True,0,37.5,0,False,0.9,1,0,18,4.87591690154,0.812652816923,1,1,2,0.838458765362,True,False,False,False,4328.71482251,2244.2802,0,1.3073986338e-11,3.8369307731e-13,1.11022302463e-16,0,0,0,0,150,False,NO
92,22,323,300,200,53.7144125081,150,0,37.5,37.5,True,0,37.5,0,False,0.9,1,0,18,4.87591690154,0.812652816923,1,1,2,0.838458765362,True,False,False,False,4328.71482251,2244.2802,0,1.3073986338e-11,3.8369307731e-13,1.11022302463e-16,0,0,0,0,150,False,NO
93,22,437,300,200,53.7144125081,150,0,37.5,37.5,True,0,37.5,0,False,0.9,1,0,18,4.87591690154,0.812652816923,1,1,2,0.838458765362,True,False,False,False,4328.71482251,2244.2802,0,1.3073986338e-11,3.8369307731e-13,1.11022302463e-16,0,0,0,0,150,False,NO
94,22,12,300,200,53.7144125081,150,0,37.5,37.5,True,0,37.5,0,False,0.9,1,0,18,4.87591690154,0.812652816923,1,1,2,0.838458765362,True,False,False,False,4328.71482251,2244.2802,0,1.3073986338e-11,3.8369307731e-13,1.11022302463e-16,0,0,0,0,150,False,NO
95,22,12,300,200,53.7144125081,150,0,37.5,37.5,True,0,37.5,0,False,0.9,1,0,18,4.87591690154,0.812652816923,1,1,2,0.838458765362,True,False,False,False,4328.71482251,2244.2802,0,1.3073986338e-11,3.8369307731e-13,1.11022302463e-16,0,0,0,0,150,False,NO
96,23,3053,0,0,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.914818572114,1,0.0148185721142,33,4.37228244749,0.728713741249,1,1,2,0.763522196633,False,False,False,False,3768.49995,2217.039,0,2.41584530158e-13,2.91322521662e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
97,23,457,0,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.914818572114,1,0.0148185721142,33,4.37228244749,0.728713741249,1,1,2,0.763522196633,False,False,False,False,3768.49995,2217.039,0,2.41584530158e-13,2.91322521662e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
98,23,1,0,0,120,0,150,37.5,187.5,True,187.5,187.5,1,True,0.907283016657,1,0.00728301665667,18,4.47612486294,0.746020810491,1,1,2,0.778829533928,False,False,False,False,3888.49995,2217.039,0,2.91322521662e-13,2.91322521662e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
99,23,23,14.4671716874,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.914760829123,1,0.0147608291233,33,4.38475793759,0.730792989599,1,1,2,0.765367645606,False,False,False,False,3782.96712169,2217.039,0,2.41584530158e-13,2.91322521662e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
100,23,178,55.821157483,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.914595752374,1,0.0145957523737,33,4.42048570416,0.73674761736,1,1,2,0.770642807348,False,False,False,False,3824.32110748,2217.039,0,2.41584530158e-13,2.91322521662e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
101,23,48,107.289705055,0,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.914390258712,1,0.0143902587121,33,4.46508761143,0.744181268572,1,1,2,0.777208194162,False,False,False,False,3875.78965506,2217.039,0,2.13162820728e-13,2.91322521662e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
102,23,5,255.651086549,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.913797651493,1,0.0137976514929,33,4.59445899889,0.765743166482,1,1,2,0.796133341729,False,False,False,False,4024.15103655,2217.039,0,2.41584530158e-13,2.91322521662e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
103,23,8,256.806149026,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.913793036262,1,0.0137930362619,33,4.59547071782,0.765911786304,1,1,2,0.79628068282,False,False,False,False,4025.30609903,2217.039,0,2.41584530158e-13,2.91322521662e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
104,23,6,261.829961679,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.913772962569,1,0.0137729625694,33,4.59987185957,0.766645309929,1,1,2,0.79692152611,False,False,False,False,4030.32991168,2217.039,0,2.41584530158e-13,2.91322521662e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
105,23,3148,300,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.913620431805,1,0.0136204318049,33,4.63335232533,0.772225387556,1,1,2,0.801790539869,False,False,False,False,4068.49995,2217.039,0,2.41584530158e-13,2.91322521662e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
106,23,8,300,124.657531819,120,150,0,37.5,37.5,True,1.5916157281e-12,37.5,4.24430860827e-14,False,0.9,1,0,18,4.81627541046,0.802712568409,1,1,2,0.828215791641,True,False,False,False,4275.65748182,2217.039,0,2.13162820728e-13,2.91322521662e-13,1.11022302463e-16,0,0,0,1.5916157281e-12,150,False,NO
107,23,1,300,124.657531819,120,150,0,37.5,37.5,True,0,37.5,0,False,0.9,1,0,18,4.81627541046,0.802712568409,1,1,2,0.828215791641,True,False,False,False,4275.65748182,2217.039,0,3.06812353301e-11,2.91322521662e-13,1.11022302463e-16,0,0,0,0,150,False,NO
108,23,11,300,200,67.537284676,150,0,37.5,37.5,True,1.93267624127e-11,37.5,5.15380331005e-13,False,0.9,1,0,18,4.83659842094,0.806099736823,1,1,2,0.831134359092,True,False,False,False,4298.53723468,2217.039,0,2.13162820728e-13,2.91322521662e-13,1.11022302463e-16,0,0,0,1.93267624127e-11,150,False,NO
109,23,7,300,200,67.537284676,150,0,37.5,37.5,True,1.90993887372e-11,37.5,5.09317032993e-13,False,0.9,1,0,18,4.83659842094,0.806099736823,1,1,2,0.831134359092,True,False,False,False,4298.53723468,2217.039,0,2.13162820728e-13,2.91322521662e-13,1.11022302463e-16,0,0,0,1.90993887372e-11,150,False,NO
110,23,141,300,200,67.537284676,150,0,37.5,37.5,True,1.04591890704e-11,37.5,2.78911708544e-13,False,0.9,1,0,18,4.83659842094,0.806099736823,1,1,2,0.831134359092,True,False,False,False,4298.53723468,2217.039,0,2.13162820728e-13,2.91322521662e-13,1.11022302463e-16,0,0,0,1.04591890704e-11,150,False,NO
111,23,84,300,200,67.537284676,150,0,37.5,37.5,True,5.45696821064e-12,37.5,1.45519152284e-13,False,0.9,1,0,18,4.83659842094,0.806099736823,1,1,2,0.831134359092,True,False,False,False,4298.53723468,2217.039,0,2.13162820728e-13,2.91322521662e-13,1.11022302463e-16,0,0,0,5.45696821064e-12,150,False,NO
112,23,319,300,200,67.537284676,150,0,37.5,37.5,True,5.00222085975e-12,37.5,1.3339255626e-13,False,0.9,1,0,18,4.83659842094,0.806099736823,1,1,2,0.831134359092,True,False,False,False,4298.53723468,2217.039,0,2.13162820728e-13,2.91322521662e-13,1.11022302463e-16,0,0,0,5.00222085975e-12,150,False,NO
113,23,43,300,200,67.537284676,150,0,37.5,37.5,True,4.32009983342e-12,37.5,1.15202662225e-13,False,0.9,1,0,18,4.83659842094,0.806099736823,1,1,2,0.831134359092,True,False,False,False,4298.53723468,2217.039,0,2.13162820728e-13,2.91322521662e-13,1.11022302463e-16,0,0,0,4.32009983342e-12,150,False,NO
114,23,13,300,200,67.537284676,150,0,37.5,37.5,True,0,37.5,0,False,0.9,1,0,18,4.83659842094,0.806099736823,1,1,2,0.831134359092,True,False,False,False,4298.53723468,2217.039,0,2.13162820728e-13,2.91322521662e-13,1.11022302463e-16,0,0,0,0,150,False,NO
115,23,351,300,200,67.537284676,150,0,37.5,37.5,True,0,37.5,0,False,0.9,1,0,18,4.83659842094,0.806099736823,1,1,2,0.831134359092,True,False,False,False,4298.53723468,2217.039,0,5.13011855219e-12,2.91322521662e-13,2.22044604925e-16,0,0,0,0,150,False,NO
116,24,496,0,0,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.921168685541,1,0.021168685541,33,4.04305524105,0.673842540174,1,1,2,0.705692281788,False,False,False,False,3488.5004,2043.688,0,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
117,24,23,0,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.921168685541,1,0.021168685541,33,4.04305524105,0.673842540174,1,1,2,0.705692281788,False,False,False,False,3488.5004,2043.688,0,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
118,24,1,0,0,120,116.187676144,33.8123238557,37.5,71.3123238557,True,71.3123238557,71.3123238557,1,True,0.913948074773,1,0.0139480747731,18,4.14703939916,0.691173233193,1,1,2,0.720999619082,False,False,False,False,3608.5004,2043.688,0,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,71.3123238557,187.5,True,YES
119,24,1,0,67.5701719824,120,0,150,37.5,187.5,True,187.5,187.5,1,True,0.910389046495,1,0.0103890464953,18,4.20596665364,0.700994442273,1,1,2,0.729618947529,False,False,False,False,3676.07057198,2043.688,0,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
120,24,3,0,200,120,0,150,37.5,187.5,True,187.5,187.5,1,True,0.903373088286,1,0.00337308828586,18,4.32219110384,0.720365183974,1,1,2,0.746511847906,False,False,False,False,3808.5004,2043.688,0,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
121,24,4,237.583095764,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.92022650217,1,0.0202265021701,33,4.24974809356,0.708291348927,1,1,2,0.735998653307,False,False,False,False,3726.08349576,2043.688,0,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
122,24,1,242.606908417,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.920206568819,1,0.0202065688193,33,4.25415354545,0.709025590908,1,1,2,0.736639496597,False,False,False,False,3731.10730842,2043.688,0,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
123,24,928,300,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.91997881538,1,0.0199788153799,33,4.30457848368,0.71742974728,1,1,2,0.743960625024,False,False,False,False,3788.5004,2043.688,0,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
124,24,46,300,0,62.8052734433,150,0,37.5,37.5,True,37.5,37.5,1,True,0.917062197851,1,0.0170621978508,18,4.35995596671,0.726659327785,1,1,2,0.751972137561,False,False,False,False,3851.30567344,2043.688,0,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
125,24,1558,300,0,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.912748791787,1,0.0127487917865,18,4.41055960374,0.73509326729,1,1,2,0.759267962318,False,False,False,False,3908.5004,2043.688,0,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
126,24,4844,300,200,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.902159747587,1,0.00215974758658,18,4.58872925527,0.764788209211,1,1,2,0.784780191142,False,False,False,False,4108.5004,2043.688,0,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
127,25,461,0,0,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.929986002848,1,0.0299860028476,33,3.58216518073,0.597027530121,1,1,2,0.624730401005,False,False,False,False,3096.50103,1800.9966,0,1.98951966013e-13,2.41584530158e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
128,25,20,0,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.929986002848,1,0.0299860028476,33,3.58216518073,0.597027530121,1,1,2,0.624730401005,False,False,False,False,3096.50103,1800.9966,0,1.98951966013e-13,2.41584530158e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
129,25,9,0,0,120,0,150,37.5,187.5,True,187.5,187.5,1,True,0.923198320447,1,0.023198320447,18,3.68638951132,0.614398251887,1,1,2,0.640037738299,False,False,False,False,3216.50103,1800.9966,0,1.98951966013e-13,2.41584530158e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
130,25,2,0,0,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.923198320447,1,0.023198320447,18,3.68638951132,0.614398251887,1,1,2,0.640037738299,False,False,False,False,3216.50103,1800.9966,0,1.98951966013e-13,2.41584530158e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
131,25,1,0,200,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.921757380275,1,0.0217573802754,18,3.7563955854,0.6260659309,1,1,2,0.650242629829,False,False,False,False,3296.50103,1800.9966,0,1.98951966013e-13,2.41584530158e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
132,25,3,0,200,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.912730514519,1,0.0127305145189,18,3.86213257685,0.643688762809,1,1,2,0.665549967123,False,False,False,False,3416.50103,1800.9966,0,2.0605739337e-13,2.41584530158e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
133,25,1,166.477018876,0,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.922539675841,1,0.0225396758412,18,3.8325095215,0.638751586917,1,1,2,0.661273737297,False,False,False,False,3382.97804888,1800.9966,0,1.98951966013e-13,2.41584530158e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
134,25,1,193.414305774,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.929226330176,1,0.0292263301759,33,3.75061750513,0.625102917521,1,1,2,0.649402551138,False,False,False,False,3289.91533577,1800.9966,0,5.68434188608e-14,2.41584530158e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
135,25,2,294.545561895,0,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.928828869935,1,0.0288288699353,33,3.83963354262,0.63993892377,1,1,2,0.662302969875,False,False,False,False,3391.04659189,1800.9966,0,1.98951966013e-13,2.41584530158e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
136,25,1125,300,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.928807428383,1,0.0288074283826,33,3.84445158638,0.640741931063,1,1,2,0.662998744241,False,False,False,False,3396.50103,1800.9966,0,5.68434188608e-14,2.41584530158e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
137,25,29,300,0,62.2408900548,150,0,37.5,37.5,True,37.5,37.5,1,True,0.926323385004,1,0.026323385004,18,3.89954925892,0.649924876487,1,1,2,0.670938263387,False,False,False,False,3458.74192005,1800.9966,0,5.68434188608e-14,2.41584530158e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
138,25,7,300,0,62.2408900548,150,0,37.5,37.5,True,37.5,37.5,1,True,0.926323385004,1,0.026323385004,18,3.89954925892,0.649924876487,1,1,2,0.670938263387,False,False,False,False,3458.74192005,1800.9966,0,2.55795384874e-13,2.41584530158e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
139,25,7,300,0,119.91749457,150,0,37.5,37.5,True,37.5,37.5,1,True,0.922017243835,1,0.022017243835,18,3.95079586832,0.658465978054,1,1,2,0.678295557048,False,False,False,False,3516.41852457,1800.9966,0,2.55795384874e-13,2.41584530158e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
140,25,1494,300,0,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.922011069566,1,0.0220110695662,18,3.95086930272,0.658478217121,1,1,2,0.678306081535,False,False,False,False,3516.50103,1800.9966,0,1.98951966013e-13,2.41584530158e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
141,25,33,300,136.228178116,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.914884772425,1,0.0148847724251,18,4.07259369702,0.678765616171,1,1,2,0.695683503797,False,False,False,False,3652.72920812,1800.9966,0,2.55795384874e-13,2.41584530158e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
142,25,69,300,200,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.920568271025,1,0.0205682710253,18,4.02223922859,0.670373204765,1,1,2,0.688510973064,False,False,False,False,3596.50103,1800.9966,0,1.98951966013e-13,2.41584530158e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
143,25,2590,300,200,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.911529629612,1,0.0115296296119,18,4.12988724534,0.68831454089,1,1,2,0.703818310359,False,False,False,False,3716.50103,1800.9966,0,2.0605739337e-13,2.41584530158e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
144,26,382,0,0,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.933739365077,1,0.0337393650769,33,3.38465380036,0.564108966727,1,1,2,0.590032452098,False,False,False,False,2928.5013,1696.986,0,2.98427949019e-13,8.881784197e-14,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
145,26,1,0,0,0,64.9603074384,85.0396925616,37.5,122.539692562,True,122.539692562,122.539692562,1,True,0.933739365077,1,0.0337393650769,33,3.38465380036,0.564108966727,1,1,2,0.590032452098,False,False,False,False,2928.5013,1696.986,0,2.98427949019e-13,8.881784197e-14,1.11022302463e-16,0,0,0,122.539692562,187.5,True,YES
146,26,1,0,0,0,68.8736222566,81.1263777434,37.5,118.626377743,True,118.626377743,118.626377743,1,True,0.933739365077,1,0.0337393650769,33,3.38465380036,0.564108966727,1,1,2,0.590032452098,False,False,False,False,2928.5013,1696.986,0,2.98427949019e-13,8.881784197e-14,1.11022302463e-16,0,0,0,118.626377743,187.5,True,YES
147,26,2,0,0,0,77.3567282709,72.6432717291,37.5,110.143271729,True,110.143271729,110.143271729,1,True,0.933739365077,1,0.0337393650769,33,3.38465380036,0.564108966727,1,1,2,0.590032452098,False,False,False,False,2928.5013,1696.986,0,2.98427949019e-13,8.881784197e-14,1.11022302463e-16,0,0,0,110.143271729,187.5,True,YES
148,26,1,0,0,0,134.507623192,15.4923768084,37.5,52.9923768084,True,52.9923768084,52.9923768084,1,True,0.933739365077,1,0.0337393650769,33,3.38465380036,0.564108966727,1,1,2,0.590032452098,False,False,False,False,2928.5013,1696.986,0,2.98427949019e-13,8.881784197e-14,1.11022302463e-16,0,0,0,52.9923768084,187.5,True,YES
149,26,2,0,0,0,142.16678362,7.83321637966,37.5,45.3332163797,True,45.3332163797,45.3332163797,1,True,0.933739365077,1,0.0337393650769,33,3.38465380036,0.564108966727,1,1,2,0.590032452098,False,False,False,False,2928.5013,1696.986,0,2.98427949019e-13,8.881784197e-14,1.11022302463e-16,0,0,0,45.3332163797,187.5,True,YES
150,26,80,0,0,0,142.79144947,7.20855053038,37.5,44.7085505304,True,44.7085505304,44.7085505304,1,True,0.933739365077,1,0.0337393650769,33,3.38465380036,0.564108966727,1,1,2,0.590032452098,False,False,False,False,2928.5013,1696.986,0,2.98427949019e-13,8.881784197e-14,1.11022302463e-16,0,0,0,44.7085505304,187.5,True,YES
151,26,10,0,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.933739365077,1,0.0337393650769,33,3.38465380036,0.564108966727,1,1,2,0.590032452098,False,False,False,False,2928.5013,1696.986,0,2.98427949019e-13,8.881784197e-14,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
152,26,1,0,0,6.25972296609,0,150,37.5,187.5,True,187.5,187.5,1,True,0.933649377214,1,0.0336493772139,33,3.39007134823,0.565011891372,1,1,2,0.590830949521,False,False,False,False,2934.76102297,1696.986,0,2.98427949019e-13,8.881784197e-14,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
153,26,1,0,0,64.0371335733,0,150,37.5,187.5,True,187.5,187.5,1,True,0.931289981673,1,0.031289981673,18,3.44021042389,0.573368403981,1,1,2,0.598201102122,False,False,False,False,2992.53843357,1696.986,0,2.98427949019e-13,8.881784197e-14,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
154,26,1,0,0,109.342905558,0,150,37.5,187.5,True,187.5,187.5,1,True,0.927927236249,1,0.0279272362486,18,3.4796923573,0.579948726216,1,1,2,0.603980358232,False,False,False,False,3037.84420556,1696.986,0,2.98427949019e-13,8.881784197e-14,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
155,26,1,0,0,114.830220648,0,150,37.5,187.5,True,187.5,187.5,1,True,0.927519121694,1,0.0275191216936,18,3.48448392574,0.580747320957,1,1,2,0.604680326423,False,False,False,False,3043.33152065,1696.986,0,2.98427949019e-13,8.881784197e-14,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
156,26,3,0,0,120,0,150,37.5,187.5,True,187.5,187.5,1,True,0.927134459244,1,0.0271344592436,18,3.48900009463,0.581500015771,1,1,2,0.605339789392,False,False,False,False,3048.5013,1696.986,0,2.98427949019e-13,8.881784197e-14,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
157,26,1,0,0,120,109.844423856,40.1555761439,37.5,77.6555761439,True,77.6555761439,77.6555761439,1,True,0.927134459244,1,0.0271344592436,18,3.48900009463,0.581500015771,1,1,2,0.605339789392,False,False,False,False,3048.5013,1696.986,0,2.98427949019e-13,8.881784197e-14,1.11022302463e-16,0,0,0,77.6555761439,187.5,True,YES
158,26,1,0,0,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.927134459244,1,0.0271344592436,18,3.48900009463,0.581500015771,1,1,2,0.605339789392,False,False,False,False,3048.5013,1696.986,0,2.98427949019e-13,8.881784197e-14,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
159,26,1,0,40.1703532583,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.933161737525,1,0.0331617375249,33,3.41946967658,0.569911612763,1,1,2,0.595156628319,False,False,False,False,2968.67165326,1696.986,0,2.98427949019e-13,8.881784197e-14,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
160,26,1,0,200,120,20.7098741955,129.290125805,37.5,166.790125805,True,166.790125805,166.790125805,1,True,0.916711600655,1,0.0167116006546,18,3.66504054279,0.610840090465,1,1,2,0.630852018216,False,False,False,False,3248.5013,1696.986,0,2.98427949019e-13,8.881784197e-14,1.11022302463e-16,0,0,0,166.790125805,187.5,True,YES
161,26,6,0,200,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.916711600655,1,0.0167116006546,18,3.66504054279,0.610840090465,1,1,2,0.630852018216,False,False,False,False,3248.5013,1696.986,0,2.98427949019e-13,8.881784197e-14,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
